Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"01/04/2015","8 LARKFIELD GROVE, DUBLIN 6W, DUBLIN","","Dublin","€343,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2015","88 HOLLY COURT, BALLYBRACK, LOUGHLINSTOWN","","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2015","89 CASTLECURRAGH VALE, MULHUDDART, DUBLIN 15","Dublin 15","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2015","9 Seascape, Clontarf Road, Dublin 3","Dublin 3","Dublin","€600,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/04/2015","96 Upper Leeson Street, Dublin 2","Dublin 4","Dublin","€1,150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2015","Apartment 15, Music Hall, Temple Bar","Dublin 2","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2015","Apartment 7, Lafayette Building, O Connell Bridge","Dublin 2","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2015","Apartment B, 116 Grafton Street, Dublin 2","","Dublin","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2015","APT 5 PAVILLION 2, MARINE RD, DUN LAOGHAIRE","","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2015","APT 8 BLOCK A, SHANOWEN HALL, SHANOWEN RD SANTRY DUBLIN","Dublin 15","Dublin","€202,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2015","Embassy House 32 Burlington Road, Ballsbridge, Mews at Waterloo Lane","Dublin 4","Dublin","€5,500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2015","GRASSROOTS, TOBERBURR, ST MARGARETS","","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2015","THE GATE LODGE, THORNFIELD, STILLORGAN RD DUBLIN 4","Dublin 4","Dublin","€437,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2015","THE MEWS, FAIRFIELD PARK, RATHGAR DUBLIN 6","Dublin 6","Dublin","€470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","1 THE LODGE, BARONS HALL FLEMINGTON, BALBRIGGAN","","Dublin","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","1 ULSTER ST, PHIBSBOROUGH, DUBLIN 7","Dublin 7","Dublin","€485,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","10 Bayview, Pembroke Street, Irishtown","Dublin 4","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","10 WOODSTOWN RISE, WOODSTOWN VILLAGE, KNOCKLYON DUBLIN 16","Dublin 16","Dublin","€505,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","11 ASHFORD ST, OXMANTOWN RD, DUBLIN 7","Dublin 7","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","11 CRESTON AVE, ST MARGARETS RD, FINGLAS DUBLIN 1L","Dublin 11","Dublin","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","12 Summer Street North, Dublin 1","Dublin 1","Dublin","€152,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","120  MERRION GROVE, STILLORGAN, DUBLIN","","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","13 FOXBOROUGH PARK, LUCAN, DUBLIN","","Dublin","€27,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","13 WADELAI RD, BALLYMUN, DUBLIN 11","Dublin 11","Dublin","€321,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","130 Cherrywood Grove, Clondalkin","Dublin 22","Dublin","€201,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","14 THE GARENS, CARRICKMINES MANOR, CARRICKMINES","Dublin 18","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","14 WOODBINE PK, BLACKROCK, DUBLIN","","Dublin","€610,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","15 SUMMERFIELD RISE, BLANCHARDSTOWN, DUBLIN 15","Dublin 15","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","16 CHERRYFIELD RD, WALKINSTOWN, DUBLIN 12","Dublin 12","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","165 Hampton Wood Road, Hampton Wood, Dublin 11","Dublin 11","Dublin","€176,211.45","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"02/04/2015","17 CHERRY COURT, LOUGHLINSTOWN, DUBLIN 18","","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","17 ROSSMORE CLOSE, TEMPLEOGUE, DUBLIN 6W","","Dublin","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","19 PRIORY HALL, MANOR GROVE, WHITEHALL RD DUBLIN 12","Dublin 12","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","19 WATERSIDE CRESCENT, SWORDS RD, MALAHIDE","","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","190 SHANGANAGH CLIFFS, SHANKILL, DUBLIN 18","Dublin 18","Dublin","€230,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","2 LANESBOROUGH COURT, LANESBOROUGH DR, FINGLAS DUBLIN 11","Dublin 11","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","2 NIALL ST, DUBLIN 7, DUBLIN","Dublin 7","Dublin","€181,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","2 OLDTOWN AVE, SANTRY, DUBLIN 9","Dublin 9","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","2 SWEENEY'S TERRACE, CLARENCE MANGAN ROAD, DUBLIN 8","","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","20 OVOCA RD, CIRCULAR RD SOUTH, DUBLIN 8","Dublin 8","Dublin","€595,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","20 WESTBOURNE COURT, CLONDALKIN, DUBLIN 22","","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","207 BURNELL SQUARE, NORTHERN CROSS, MALAHIDE ROAD","","Dublin","€162,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","21 PROSPECT HILL, FINGLAS, DUBLIN 11","","Dublin","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","21 Seascape, Clontarf, Dublin 3","Dublin 3","Dublin","€900,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"02/04/2015","22 BROADFORD CRESCENT, BALLINTEER, DUBLIN 16","Dublin 16","Dublin","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","22 DUN EMER PARK, DUNDRUM, DUBLIN 14","Dublin 16","Dublin","€300,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","23 CRESTFIELD DR, WHITEHALL, DUBLIN","Dublin 9","Dublin","€322,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","253 CLONLIFFE ROAD, DRUMCONDRA, DUBLIN 9","Dublin 3","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","26 WESLEY HEIGHTS, DUNDRUM, DUBLIN 14","Dublin 16","Dublin","€565,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","27 Bayside Square South, Bayside, Sutton","Dublin 13","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","29 KEANE HALL, COLLEGEWOOD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","3 Forge Close, Lusk","","Dublin","€237,885.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/04/2015","3 SLADE CASTLE HEIGHTS, SLADE CASTLE, SAGGART","Dublin 24","Dublin","€223,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","31 AUBREY, SHANKILL VILLAGE, DUBLIN 18","Dublin 18","Dublin","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","33 PARKVIEW, RATHBOURNE, ASHTOWN","","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","33 TRIMESTON, HAMLET LANE, BALBRIGGAN","","Dublin","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","35 WHITESTOWN DR, BLANCHARDSTOWN, DUBLIN 15","Dublin 15","Dublin","€163,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","36 ALDERWOOD GREEN, TALLAGHT, DUBLIN 24","Dublin 24","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","36 WEIRVIEW DR, MERVILLE, STILLORGAN","","Dublin","€625,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","37 Premier Square, Finglas Road, Dublin 11","Dublin 11","Dublin","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","4 Cotter Close, Belmont, Stepaside","Dublin 18","Dublin","€390,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"02/04/2015","4 DONNYCARNEY RD, DONNYCARNEY, DUBLIN 5","Dublin 9","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","41 SWIFT HALL, DEAN ST, DUBLIN 8","Dublin 8","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","43 THE HARDWICKE APTS, NORTH BRUNSWICK ST, DUBLIN 7","Dublin 7","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","45 ESKER MANOR, LUCAN, DUBLIN","","Dublin","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","45 ESKER MANOR, LUCAN, DUBLIN","","Dublin","€215,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","46 SLIEVEBLOOM PARK, DRIMNAGH, DUBLIN 12","Dublin 12","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","4A MOUNT GORRY, SWORDS, CO DUBLIN","","Dublin","€505,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","5 MARTELLO MEWS, SYDNEY PARADE, DUBLIN 4","Dublin 4","Dublin","€610,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","5 The Close, Millers Glen, Swords","","Dublin","€274,797.46","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/04/2015","50 SHANLISS WAY, SANTRY, DUBLIN 9","Dublin 9","Dublin","€288,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","50 VIOLET HILL RD, GLASNEVIN, DUBLIN 11","Dublin 11","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","53 DERRYNANE GARDENS, SANDYMOUNT, DUBLIN 4","Dublin 4","Dublin","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","55 THE PARK, ORLYNN PARK, CO. DUBLIN","","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","57 MONASTERY GATE AVE, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","6 Leinster Lawn, Clonskeagh","Dublin 14","Dublin","€812,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","6 WOODSTOWN WALK, KNOCKLYON, DUBLIN 16","Dublin 16","Dublin","€373,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","60 HAMPTON WOOD AVE, HAMPTON WOOD, FINGLAS DUBLIN 11","Dublin 11","Dublin","€87,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","7 HAZELWOOD LANE, GREEN ISLE, DUBLIN 22","Dublin 22","Dublin","€246,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","70 FORBES QUAY APTS, LAZER LANE, SIR JOHN ROGERSONS QUAY DUBLIN 2","Dublin 2","Dublin","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","70 MOUNT GARRETT PART, TYRELLSTOWN, DUBLIN","Dublin 15","Dublin","€132,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","72 GROVE PARK AVE, GLASNEVIN NORTH, DUBLIN 11","Dublin 11","Dublin","€362,072.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","77 PINEWOODS, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","8 Chancery Lane, 98 Bride Street","Dublin 8","Dublin","€1,000,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","9 AILESBURY DR, DONNYBROOK, DUBLIN 4","Dublin 4","Dublin","€1,400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","9 PARNELL COURT, PARNELL AVE, HAROLDS CROSS DUBLIN 12","Dublin 12","Dublin","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","9 Premier Square, Finglas","Dublin 11","Dublin","€136,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","92 COLTHURST CRESENT, HUNTINGTON GLEN, LUCAN","","Dublin","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","94 KINCORA GROVE, CLONTARF, DUBLIN 3","Dublin 3","Dublin","€845,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","94 RUSHEENEY AVE, RUSHEENEY VILLAGE, CLONSILLA DUBLIN 15","Dublin 15","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","APARTMENT 1, STRAND HOUSE BAR, 172 NORTH STRAND ROAD","","Dublin","€126,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","Apartment 3, Dock Mill Apartments, Barrow Street","Dublin 4","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","APT 16 THE ORCHARD, CLOVER HILL ROAD, CLONDALKIN","Dublin 22","Dublin","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","ARDEEVIN, CARRICKBRACK RD, BAILY DUBLIN 13","Dublin 13","Dublin","€1,100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","CHALET 9, GORTAHORK, LETTERKENNY","","Dublin","€36,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","GLENANEIGH, 3 COLLEGE RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€980,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","JORDANSTOWN, OLDTOWN, CO DUBLIN","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","MILLVIEW, WHITESTOWN RD, RUSH","","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/04/2015","RATHMORE, BRIDGE ROAD, GLENCULLEN","","Dublin","€715,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/04/2015","1  FORGE CLOSE, THE FORGE, LUSK","","Dublin","€314,317.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/04/2015","23 THE ELMS, RIDGEWOOD, FOREST ROAD SWORDS","","Dublin","€321,585.90","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/04/2015","35 BROADMEADOWS, SWORDS, DUBLIN","","Dublin","€35,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2015","5 STRALEM GROVE, ONGAR, CLONSILLA DUBLIN 15","Dublin 15","Dublin","€85,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"05/04/2015","20 Castlegate Heath, Adamstown, Lucan","","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2015","5 Dunsoghly Drive, Finglas, Dublin","Dublin 11","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2015","12 HARCOURT MEWS, 40 CAMDEN ST, DUBLIN 2","Dublin 2","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2015","21 Belmont Drive, Belmont  Aikens Village, Stepaside","","Dublin","€330,396.47","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"06/04/2015","38 MAPLEWOOD DR, SPRINGFIELD, TALLAGHT DUBLIN 24","Dublin 24","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2015","65A ST PETERS SQUARE, PHIBSBOROUGH ROAD, PHIBSBOROUGH","Dublin 7","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2015","APT 8, HARCOURT MEWS, 40 CAMDEN ST DUBLIN 2","Dublin 2","Dublin","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/04/2015","1 PENROSE ST, RINGSEND, DUBLIN 4","Dublin 4","Dublin","€413,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/04/2015","10 CLARENDON HALL, AUNGIER ST, DUBLIN 2","Dublin 2","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/04/2015","1B GRIFFITH LAWNS, DRUMCONDRA, DUBLIN 9","Dublin 9","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/04/2015","2 The Oaks, Ridgewood, Forrest Road","Dublin 15","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/04/2015","46 LISSENFIELD, RATHMINES, DUBLIN 6","Dublin 6","Dublin","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/04/2015","54 MARYS RD NORTH, EAST WALL, DUBLIN 3","Dublin 3","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/04/2015","69 Bayside Walk, Sutton","Dublin 13","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/04/2015","71 RIALTO COTTAGES, RIALTO, DUBLIN 8","Dublin 8","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/04/2015","74 The Elms, Swords","","Dublin","€330,396.48","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"07/04/2015","THE MEWS, 11 UPPER LAD LANE, DUBLIN 2","","Dublin","€700,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/04/2015","1 THE CLOSE, MILLERS GLEN, SWORDS","","Dublin","€274,797.46","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/04/2015","109 WESTEND GATE, OLD BLESSINGTON RD, TALLAGHT","Dublin 24","Dublin","€136,000.00","No","No","Second-Hand Dwelling house /Apartment",""
