Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"01/04/2016","49 REUBEN SQ, SOUTH CIRCULAR RD, DUBLIN 8","Dublin 8","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","5 KILKIERAN COURT, CABRA WEST, DUBLIN 7","Dublin 7","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","51 Sion Hill Park, Sion Hill Road, Drumcondra","Dublin 9","Dublin","€396,475.77","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"01/04/2016","54 PEARSE BROTHERS PARK, RATHFARNHAM, DUBLIN 14","Dublin 16","Dublin","€141,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","58 BALLSBRIDGE WOOD, BALLSBRIDGE, DUBLIN","Dublin 4","Dublin","€540,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","58 MAYWOOD AVE, RAHENY, DUBLIN 5","Dublin 5","Dublin","€515,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","6 CASTLEVIEW WALK, CASTLEVIEW, ARTANE","Dublin 5","Dublin","€303,965.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/04/2016","7 GLEBE HILL, BRACKENSTOWN, SWORDS","","Dublin","€378,854.62","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/04/2016","7 GREEN TREES DR, PERRYSTOWN, DUBLIN 12","Dublin 12","Dublin","€273,216.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","7 SHANDON MILL, SHANDON PARK, PHIBSBOROUGH DUBLIN 7","Dublin 7","Dublin","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","7 SOUTH CIRCULAR RD, DUBLIN 8, DUBLIN","Dublin 8","Dublin","€865,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","74 ROEBUCK CASTLE, CLONSKEAGH, DUBLIN 14","Dublin 14","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","8 FERNCOURT DR, FIRHOUSE, DUBLIN 24","Dublin 24","Dublin","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","9 HOLYWELL HEATH, SWORDS, DUBLIN","","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","9 Kensington Manor, Rochestown Ave, Dun Loaghaire","","Dublin","€648,750.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"01/04/2016","APT 1, 1 UPPER MOUNT STREET, DUBLIN 2","","Dublin","€197,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","APT 39 EXCHANGE HALL, BELGARD SQUARE NORTH, TALLAGHT","","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","APT A, MABBOT HOUSE, 91 LOWER GARDINER STREET REAR","","Dublin","€132,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","APT B, MABBOT HOUSE, 91 LOWER GARDINER STREET REAR","","Dublin","€132,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","APT C, MABBOT HOUSE, 91 LOWER GARDINER STREET REAR","","Dublin","€132,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","APT D, MABBOT HOUSE, 91 LOWER GARDINER STREET REAR","","Dublin","€132,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","APT E, MABBOT HOUSE, 91 LOWER GARDINER STREET REAR","","Dublin","€132,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","APT F, MABBOT HOUSE, 91 LOWER GARDINER STREET REAR","","Dublin","€132,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","APT G, MABBOT HOUSE, 91 LOWER GARDINER STREET REAR","","Dublin","€132,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","APT H, MABBOT HOUSE, 91 LOWER GARDINER STREET REAR","","Dublin","€132,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","APT I, MABBOT HOUSE, 91 LOWER GARDINER STREET REAR","","Dublin","€132,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","APT J, MABBOT HOUSE, 91 LOWER GARDINER STREET REAR","","Dublin","€132,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","RUSKINVILLE, ROGERSTOWN, RUSH","","Dublin","€208,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","Site at 55A, St Bridgets Park, Blanchardstown","","Dublin","€43,000.00","No","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/04/2016","THE SLADE, SAGGART, CO DUBLIN","","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/04/2016","XANADU, SORRENTO ROAD, DALKEY","","Dublin","€751,151.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","1 TONGUEFIELD RD, CRUMLIN, DUBLIN 12","Dublin 12","Dublin","€249,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","10 LINDEN, 31 33 MERRION RD, BALLSBRIDGE DUBLIN 4","Dublin 4","Dublin","€725,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","100 TALBOT HOUSE, DRYNAM HALL, KINSEALY","","Dublin","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","11 BEVERTON MEADOWS PHASE 4, BEAVERSTOWN, DONABATE DUBLIN","Dublin 15","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","12 CHURCHFIELDS, DUNDRUM RD, DUBLIN","Dublin 14","Dublin","€520,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","12 DUN EMER WAY, LUSK, DUBLIN","","Dublin","€141,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","12 SEABURY, SYDNEY PARADE AVE, SANDYMOUNT DUBLIN 4","Dublin 4","Dublin","€480,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","13 CAIRNBROOK HALL, CAIRNBROOK, CARRICKMINES DUBLIN 18","Dublin 18","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","16 OAKFIELD CRESCENT, BUNCRANA, CO DONEGAL","","Dublin","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","17 Diswellstown Way, Hamilton Park, Castleknock","Dublin 15","Dublin","€431,718.06","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/04/2016","2 SWEENEY MEWS, ONGAR, DUBLIN 15","Dublin 15","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","22 LISSADEL WOOD, MALAHIDE, DUBLIN","","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","24 MERRION STRAND, STRAND RD, SANDYMOUNT DUBLIN 4","Dublin 4","Dublin","€840,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","31 WHATLEY PLACE, KILMACUD RD UPPER, STILLORGAN","","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","34 MILLRACE AVE, SAGGART, DUBLIN","Dublin 24","Dublin","€267,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","35 ROSANULE, PHOENIX PARK RACECOURSE, CASTLEKNOCK","Dublin 15","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","37 PIMLICO, DUBLIN 8, DUBLIN","Dublin 8","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","4 MOYLARAGH MANOR MOYLARAGH, BALBRIGGAN, DUBLIN","","Dublin","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","4 PIM ST, DUBLIN 8, DUBLIN","Dublin 8","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","40 BALRUDDERY FIELD, BALROTHERY, BALBRIGGAN","","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","41 MARLFIELD GARDENS, CABINTEELY, DUBLIN 18","Dublin 18","Dublin","€495,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","47 TOLKA EST, GLASNEVIN, DUBLIN 11","Dublin 11","Dublin","€327,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","5 CLONARD COURT, PODDLE PARK, KIMMAGE DUBLIN 12","Dublin 12","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","7 HOLYWELL VILLAS, SWORDS, DUBLIN","","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","75 ST BRENDANS AVE, COOLOCK, DUBLIN 5","Dublin 5","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","8 THE BOULEVARD, BELGREE, TYRELLSTOWN","","Dublin","€207,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","9 Coill Dubh View, Malahide, Co. Dublin","","Dublin","€418,502.20","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"04/04/2016","9 HYDE PARK AVE, MOUNT MERRION AVE, BLACKROCK","","Dublin","€770,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","9 Parkside Avenue, Malahide Road","Dublin 13","Dublin","€273,127.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/04/2016","94 THE ORCHARD, LEIXLIP RD, LUCAN","","Dublin","€112,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","APT 125 TEMPLE COURT NORTHWOOD, SANTRY, DUBLIN 9","Dublin 9","Dublin","€86,884.08","Yes","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","APT 18 DISCOVERY BUILDING, ROYAL CANAL PARK, RATOATH RD DUBLIN 15","Dublin 15","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","APT 3, 1 UPPER MOUNT ST, DUBLIN CITY","Dublin 2","Dublin","€197,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","BASEMENT APARTMENT, 1 UPPER MOUNT STREET, DUBLIN 2","","Dublin","€197,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","First Floor Apartment, 1 Upper Mount Street, DUBLIN 2","Dublin 2","Dublin","€197,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","No.3 Tapton, Murphystown Road, Sandyford","Dublin 18","Dublin","€422,907.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"04/04/2016","REAR OF 35 STRAND ST, SKERRIES, CO DUBLIN","Dublin 15","Dublin","€440,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","TOP APARTMENT, 1 UPPER MOUNT STREET, DUBLIN 2","","Dublin","€197,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/04/2016","Winthorpe, Claremont Road, Foxrock","Dublin 18","Dublin","€1,539,427.31","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"05/04/2016","1 Park Court, Pecks Lane, Castleknock","Dublin 15","Dublin","€191,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","106 LYMEWOOD MEWS, NORTHWOOD, SANTRY DUBLIN 9","Dublin 9","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","123 THE CHANDLER, ARRAN QUAY, SMITHFIELD","Dublin 7","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","13 GOLDENRIDGE VIEW, SKERRIES RD, RUSH DUBLIN","","Dublin","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","15 GLEN ARM SQ, DARGLE RD, DRUMCONDRA DUBLIN 9","Dublin 9","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","15 SHANID RD, HAROLDS CROSS, DUBLIN 6W","","Dublin","€567,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","17 VICO ROCK, SORRENTO RD, DALKEY","","Dublin","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","219 WINDMILL RD, CRUMLIN, DUBLIN 12","Dublin 12","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","224 THE ISLAND, CHAPELIZOD, DUBLIN 20","Dublin 20","Dublin","€129,575.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","25 FOXBOROUGH LAWN, LUCAN, DUBLIN","","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","27 WALKINSTOWN PARK, WALKINSTOWN, DUBLIN 12","Dublin 12","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","3 VILLA NOVA, MOUNT MERRION AVE, BLACKROCK","","Dublin","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","35 MURTAGH RD, DUBLIN 7, DUBLIN","Dublin 7","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","44A PINEVIEW GROVE, AYLESBURY, TALLAGHT DUBLIN 24","Dublin 24","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","5 Belarmine Walk, Belarmine Woods, Stepaside","Dublin 18","Dublin","€375,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/04/2016","5 COULSON AVE, RATHGAR, DUBLIN 6","Dublin 6","Dublin","€600,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","53 THE CRESCENT, PARK WEST, DUBLIN","Dublin 15","Dublin","€178,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","54 WOODVALE CRESCENT, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","€228,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","57 RAHENY PARK, RAHENY, DUBLIN 5","","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","6 DARTRY RD, RATHGAR, DUBLIN 6","Dublin 6","Dublin","€1,300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","62 GRANGE PARK CRESCENT, RAHENY, DUBLIN 5","Dublin 5","Dublin","€261,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","62 WHATLEY HALL, ARCHERSWOOD, CLONEE DUBLIN 15","Dublin 15","Dublin","€172,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","7 Heathfield Park, Cappagh Road, Finglas","Dublin 11","Dublin","€211,453.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/04/2016","9 GLENBEIGH RD, OFF BLACKHORSE AVE, DUBLIN 7","Dublin 7","Dublin","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","BRAZIL COTTAGES, SWORDS, DUBLIN","","Dublin","€499,995.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","CORRIG LODGE, CORRIG RD, DUN LAOGHAIRE","","Dublin","€695,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/04/2016","UNIT 7 CITYWEST EXEUCTIVE SUITE, SAGGART, CO DUBLIN","","Dublin","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","1 BEECHWOOD COTTAGE, BEECHWOOD AVE LOWER, RANELAGH DUBLIN 6","Dublin 6","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","10 GARTAN COURT, ESTUARY RD, SWORDS","","Dublin","€347,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","135 BOROIMHE BEECH, SWORDS, DUBLIN","","Dublin","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","148 CARNLOUGH RD, CABRA, DUBLIN 7","Dublin 7","Dublin","€227,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","155 CUSTOM HALL, LOWER GARDINER ST, DUBLIN","Dublin 1","Dublin","€207,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","16 VALLEY PARK AVE, FINGLAS SOUTH, DUBLIN 11","Dublin 11","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","2 BELMONT, GARDINER ST, DUBLIN 1","Dublin 1","Dublin","€2,815,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","2 BLACKHEATH GARDENS, CLONTARF, DUBLIN 3","Dublin 3","Dublin","€300,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","24 ORBY PARK, THE GALLOPS, LEOPARDSTOWN DUBLIN 18","Dublin 18","Dublin","€490,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","24 PINE VALLEY AVE, RATHFARNHAM, DUBLIN 16","Dublin 16","Dublin","€685,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","26 CARLETON RD, MARINO, DUBLIN 3","Dublin 3","Dublin","€115,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","27 BOROIMHE CHERRY, SWORDS, DUBLIN","","Dublin","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","27 REUBEN AVE, DUBLIN 8, DUBLIN","Dublin 8","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","28 MARLFIELD LAWN, KILTIPPER WAY, TALLAGHT DUBLIN 24","Dublin 24","Dublin","€125,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","29 LYONS ST, NEWCASTLE LYONS, CO DUBLIN","Dublin 22","Dublin","€202,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","3 LEINSTER RD, RATHMINES, DUBLIN 6","Dublin 6","Dublin","€1,350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","31 ELMWOOD, CLONSILLA, DUBLIN","Dublin 15","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","32 ERRIGAL RD, DRIMNAGH, DUBLIN 12","Dublin 12","Dublin","€258,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","36 GREEN ISLE COURT, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€154,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","39 CONVENT ROAD, DALKEY, CO DUBLIN","","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","3GALTYMORE CLOSE, DRIMNAGH, DUBLIN 12","Dublin 12","Dublin","€223,022.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","4 PORTOBELLO ROAD, PORTOBELLO, DUBLIN 8","","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","41 HARLECH GROVE, ROEBUCK RD, CLONSKEA DUBLIN 14","Dublin 14","Dublin","€630,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","41 TYMON CRESCENT, OLD BAWN, TALLAGHT DUBLIN 24","Dublin 24","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","42 GREENVILLE TERRACE, CIRCULAR RD SOUTH, DUBLIN 8","Dublin 8","Dublin","€424,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","48 ST PATRICKS COTTAGES, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","48 UPPER GRAND CANAL ST, DUBLIN 4, DUBLIN","Dublin 4","Dublin","€675,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","5 ST MOCHTAS GREEN, BLANCHARDSTOWN, DUBLIN 15","Dublin 15","Dublin","€278,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","50 THE ORCHARD, LEIXLIP RD, LUCAN","","Dublin","€217,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","6 BENSON CRESCENT, BEAVERSTOWN ROAD, DONABATE","","Dublin","€201,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","65 ADDISON DR, GLASNEVIN, DUBLIN 11","Dublin 11","Dublin","€287,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","7 Devoy Road, Inchicore, Dublin 8","Dublin 8","Dublin","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","7 ELMFIELD DR, CLARE HALL, DUBLIN 13","Dublin 13","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","7 THE ANCHORAGE, CROFTON ROAD, DUN LAOGHAIRE DUBLIN 18","","Dublin","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","7 THE GABLES, BALLINTEER RD, DUBLIN","Dublin 16","Dublin","€382,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","7 TICKNOCK DALE, TICKNOCK HILL, SANDYFORD DUBLIN 18","Dublin 18","Dublin","€368,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","76 BOROIMHE HAZEL, SWORDS, DUBLIN","","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","76 OREILLY AVE, CEANNT FORT, KILMAINHAM DUBLIN 8","Dublin 8","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/04/2016","8 BROOKFIELD, ANGLESEA RD, BALLSBRIDGE","Dublin 4","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
