Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"01/09/2014","25 PINEVIEW LAWNS, AYLESBURY, TALLAGHT DUBLIN 24","Dublin 24","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/09/2014","28 HAMTPON WOOD WAY, HAMPTON WOOD","Dublin 11","Dublin","€177,973.57","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/09/2014","29 Brandon Square, Waterville, Blanchardstown","Dublin 15","Dublin","€251,101.32","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/09/2014","3 EARLSFORT COURT, HATCH ST LOWER, DUBLIN 2","Dublin 2","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/09/2014","3 MONASTERY HEATH SQ, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€246,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/09/2014","3 RICHMOND AVE, FAIRVIEW, DUBLIN 3","Dublin 3","Dublin","€127,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/09/2014","30 PORTERSFIELD, CLONSILLA RD, CLONSILLA DUBLIN 15","Dublin 15","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/09/2014","300 KILDARE RD, CRUMLIN, DUBLIN 12","Dublin 12","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/09/2014","33 BEVERTON WAY, DONABATE, DUBLIN","","Dublin","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/09/2014","33 Castlepark Gardens Residence, Castlepark Road, Sandycove","","Dublin","€308,370.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/09/2014","36 SEAGRAVE DR, MEAKSTOWN, DUBLIN 11","Dublin 11","Dublin","€122,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/09/2014","38 MOUNTSHANNON RD, DUBLIN 8, DUBLIN","Dublin 8","Dublin","€570,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/09/2014","45 CARRAIG HILL HEIGHTS, PORTMARNOCK, DUBLIN","Dublin 13","Dublin","€515,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/09/2014","5 GLEANN RIBH, LUSK, DUBLIN","","Dublin","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/09/2014","5 ROSSAUN, PILOT VIEW, DALKEY","","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/09/2014","52 BALLENTREE VILLAGE, TYRRELSTOWN DUBLIN 15, DUBLIN","Dublin 15","Dublin","€192,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/09/2014","7 BELLGREE RISE, TYRELLSTOWN, DUBLIN 15","Dublin 15","Dublin","€220,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/09/2014","8 Blackglen Heath, Aikens Village, Stepaside","","Dublin","€274,796.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/09/2014","9 Rexdon Court, Sandymount Avenue, Ballsbridge","Dublin 4","Dublin","€687,225.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"01/09/2014","Apartment 114, Greeg Court, Parnell Street","Dublin 1","Dublin","€220,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/09/2014","Apartment 122 and Car Space No. 14, Greeg Court, Parnell Street","Dublin 1","Dublin","€220,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/09/2014","APT 54, TRINITY PLAZA, TARA ST DUBLIN 2","Dublin 2","Dublin","€227,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/09/2014","APT 67, ACADEMY BUILDING, PARKWEST POINTE DUBLIN 12","Dublin 12","Dublin","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/09/2014","APT 7, SPENCER DOCK, COPE BRIDGE HOUSE","","Dublin","€232,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/09/2014","CARRIGBURN, 72A BUTTERFIELD AVE, RATHFARNHAM DUBLIN 14","Dublin 14","Dublin","€775,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/09/2014","Slade View, Kilteel Road, Rathcoole","Dublin 24","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/09/2014","THE HAVEN 55 STRAND ROAD, BALDOYLE, DUBLIN 13","","Dublin","€413,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","1 ALDER BOROUGH COURT, AMIEN ST, DUBLIN","Dublin 1","Dublin","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","101 UPPER GLENAGEARY RD, GLENAGEARY, DUBLIN","","Dublin","€1,032,999.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","13 Belmont Drive, Aikens Village, Stepaside","","Dublin","€350,660.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/09/2014","17 EAGLE PARK, COOLOCK, DUBLIN 5","Dublin 5","Dublin","€241,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","18 SOMERVILLE DR, WALKINSTOWN, DUBLIN 12","Dublin 12","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","21 ADARE AVE, COOLOCK, DUBLIN CITY","Dublin 17","Dublin","€198,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","217 GRACE PARK MANOR, DRUMCONDRA RD DUBLIN 9, DUBLIN","Dublin 9","Dublin","€293,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","31 WAINSFORT PARK, TERENURE, DUBLIN 6W","","Dublin","€510,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","33 WESTBOURNE AVE, WESTBOURNE CASTLE, CLONDALKIN DUBLIN 22","Dublin 22","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","4 AUGHRIM VILLAS, AUGHRIM ST, DUBLIN","Dublin 7","Dublin","€485,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","4 ORCHARD RD, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","40 HIGHTHORN PARK, DUNLAOGHAIRE, DUBLIN","","Dublin","€440,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","41 MELVILLE VIEW, BLOCK 19, FINGLAS","","Dublin","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","42 WOODBROOK SQ, RIVERWOOD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€221,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","48 DRUMNIGH WOOD, PORTMARNOCK, DUBLIN","Dublin 13","Dublin","€620,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","49 KILCARRIG GREEN, TALLAGHT, DUBLIN 24","Dublin 24","Dublin","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","49 MELVILLE VIEW CITYSIDE, JAMESTOWN RD, MEAKESTOWN DUBLIN 11","Dublin 11","Dublin","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","5 BALLENTREE AVE, TYRELLSTOWN, DUBLIN 15","","Dublin","€176,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","52 HAMPTON PARK, ST HELENS WOOD, BOOTERSTOWN AVE","","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","52 SHANDON PARK, PHIBSBORO, DUBLIN 7","Dublin 7","Dublin","€458,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","6 BROADFORD RISE, BALLINTEER, DUNDRUM DUBLIN 16","Dublin 16","Dublin","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","6 DODDER COURT, DUNDRUM ROAD, DUBLIN 14","","Dublin","€445,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","6 The Crofton, Georges Place, Dun Laoghaire","","Dublin","€383,260.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/09/2014","61 MARIAN RD, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","€458,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","65 TEMPLE GARDENS, NORTHWOOD, SANTRY DUBLIN 9","Dublin 9","Dublin","€182,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","71 TOLKA VALE, FINGLAS RD, GLASNEVIN DUBLIN 11","Dublin 11","Dublin","€142,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","73 HOLLYBROOK RD, CLONTARF, DUBLIN 3","Dublin 3","Dublin","€1,100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","75 MARLAY VIEW, BALLINTEER AVE, BALLINTEER DUBLIN 16","Dublin 16","Dublin","€308,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","8 THE TIDES, SOUTH STRAND, SKERRIES","","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","9 ELMFIELD AVE CLAREHALL, DUBLIN 13, DUBLIN","Dublin 13","Dublin","€279,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","Apartment 48, Hampton Wood Road, Hampton Wood","Dublin 11","Dublin","€114,537.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/09/2014","APT 1 CHANDLERS GUILD, JAMES ST, DUBLIN 8","Dublin 8","Dublin","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","APT 10 BLOCK B, BRABAZON HALL, ARDEE STREET","","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","APT 17 HOUSE 2, LINDEN COURT GROVE AVE, BLACKROCK","","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","APT 2 CHANDLERS GUILD, JAMES STREET, DUBLIN 8","","Dublin","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","Carrig Dolgen, Barnaslingan Lane, Kilternan","Dublin 18","Dublin","€1,217,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/09/2014","LENABOY, COAST RD, MALAHIDE","","Dublin","€1,200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","1 SEAMOUNT ABBEY, SEAMOUNT RD, MALAHIDE","","Dublin","€875,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","1 ST LAURENCE PLACE, FONTENOY ST, PHIBSBORO","Dublin 7","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","1 YORK TCE, DUN LAOGHAIRE, DUBLIN","","Dublin","€470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","10 REXDON COURT, BALLSBRIDGE, DUBLIN 4","","Dublin","€720,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","11 CLONARD RD, CRUMLIN, DUBLIN 12","Dublin 12","Dublin","€245,150.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","11 ESKER WOOD DR, LUCAN, DUBLIN","","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","11 LUTTRELLSTOWN CHASE, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","€610,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","11 ORCHARD TERRACE, GRANGEGORMAN UPPER, DUBLIN 7","","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","124A LEINSTER RD, RATHMINES, DUBLIN 6","Dublin 6","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","14 Brickfield Way, Honeypark, Dun Laoghaire","","Dublin","€506,607.93","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"03/09/2014","141 SILCHESTER PARK, GLENAGEARY, DUBLIN","","Dublin","€720,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","158 CARROW RD, DRIMNAGH, DUBLIN 12","Dublin 12","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","172 SMITHFIELD VILLAGE, SMITHFIELD, DUBLIN 7","Dublin 7","Dublin","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","2 SEABURY AVE, MALAHIDE, DUBLIN","","Dublin","€396,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","2 WESTWAY RISE, BLANCHARDSTOWN, DUBLIN 15","Dublin 15","Dublin","€158,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","23 RATHFARNHAM MILL, CHURCH LANE, RATHFARNHAM DUBLIN 14","Dublin 14","Dublin","€286,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","3 College Square, Wainsfort Manor Drive, Terenure","","Dublin","€660,792.95","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"03/09/2014","30A BATH AVE, SANDYMOUNT, DUBLIN","Dublin 4","Dublin","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","31 BELARMINE SQ, STEPASIDE, DUBLIN 18","Dublin 18","Dublin","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","4 NORTHBROOK AVENUE, NORTH STRAND ROAD, DUBLIN 3","","Dublin","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","4 Sussex Terrace, Dublin","Dublin 4","Dublin","€625,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","42 SHELBOURNE RD, BALLSBRIDGE, DUBLIN 4","Dublin 4","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","43 COMPASS COURT SOUTH, ROYAL CANAL BANK, ASHTOWN","","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","43 SHREWSBURY, MERRION RD, DUBLIN 4","Dublin 4","Dublin","€651,510.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","44 CARNDONAGH PARK, DONAGHMEDE, DUBLIN 13","Dublin 13","Dublin","€252,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","45 OAKWOOD RD, FINGLAS EAST, DUBLIN 11","Dublin 11","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","45 RIVERSDALE RD, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€165,600.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","46 St Josephs Road, Walkinstown","Dublin 12","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","5 GLENFIELD GROVE, CLONDALKIN, DUBLIN 22","","Dublin","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","5 MOUNT SANDFORD, RANELAGH, SANDFORD DUBLIN 6","Dublin 6","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","54 JERVIS PLACE, ABBEY ST, DUBLIN 1","Dublin 1","Dublin","€203,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","56 Bracken Park Drive, Carpenterstown Road, Castleknock","Dublin 15","Dublin","€537,246.93","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/09/2014","68 WOODLAWN PARK DR, FIRHOUSE, DUBLIN 24","Dublin 24","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","9 HANSTED CLOSE, FINNSTOWN, LUCAN","","Dublin","€181,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","HADDON LODGE, THORMANBY RD, HOWTH","Dublin 13","Dublin","€780,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","No 11 Belmont Drive, Belmont, Aikens Village  Stepaside","","Dublin","€400,882.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/09/2014","ROEBUCK HOUSE, ROEBUCK HILL, DUBLIN 14","","Dublin","€590,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/09/2014","SLIEMA, 42 DUBLIN RD, SUTTON DUBLIN 13","Dublin 13","Dublin","€740,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","10 MOUNT SYMON LAWN, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","10 STATION COURT, DONABATE, DUBLIN","","Dublin","€168,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","11  Carysfort Park, Carysfort Avenue, Blackrock","","Dublin","€625,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","117 The Stiles Road, Clontarf, Dublin 3","","Dublin","€707,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","128 Hampton Wood Road, Hampton Wood","Dublin 11","Dublin","€117,181.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/09/2014","13 TEMPLE VIEW DR, CLAREHALL, DUBLIN 13","Dublin 13","Dublin","€125,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","132 BATH RD, BALBRIGGAN, DUBLIN","","Dublin","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","14 LARKFIELD GARDENS, KIMMAGE, DUBLIN 6W","","Dublin","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","16 SEABURY WALK, MALAHIDE, DUBLIN","","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","16 THE GLEBE, ESKER, LUCAN","","Dublin","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","17 TOLKA VALLEY VIEW, FINGLAS, DUBLIN 11","Dublin 15","Dublin","€73,649.93","Yes","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","18 BEECHPARK LAWN, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","€865,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","18 THE MEADOWS, GRANGE ROAD, CLONSILLA","Dublin 15","Dublin","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","183 Hampton Wood Road, Hampton Wood, Dublin 11","Dublin 11","Dublin","€118,942.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/09/2014","184 Hampton Wood Road, Hampton Wood, Dublin 11","Dublin 11","Dublin","€118,942.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/09/2014","185 Hampton Wood Road, Hampton Wood","Dublin 11","Dublin","€118,942.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/09/2014","187 Hampton Wood Road, Hampton Wood","Dublin 11","Dublin","€118,942.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/09/2014","188 Hampton Wood Road, Hampton Wood","Dublin 11","Dublin","€118,942.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/09/2014","189 Hampton Wood Road, Hampton Wood","Dublin 11","Dublin","€118,942.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/09/2014","19 ADELAIDE TCE, KILMAINHAM, DUBLIN 8","Dublin 8","Dublin","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","19 Pembroke Cottages, Donnybrook, Dublin 4","Dublin 4","Dublin","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","191 Hampton Wood Road, Hampton Wood","Dublin 11","Dublin","€140,969.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/09/2014","192 Hampton Wood Road, Hampton Wood","Dublin 11","Dublin","€118,942.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/09/2014","2 ADELAIDE ST, DUN LAOGHAIRE, DUBLIN","","Dublin","€935,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","2 LOWER RD, SHANKILL, DUBLIN 18","Dublin 18","Dublin","€343,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","20 ROSTREVOR RD, RATHGAR, DUBLIN 6","Dublin 6","Dublin","€1,475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","21 RATHMINTIN CRESCENT, JOBSTOWN, TALLAGHT DUBLIN 24","Dublin 24","Dublin","€140,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","22 ST BRIGIDS ROAD UPPER, DRUMCONDRA, DUBLIN 9","","Dublin","€520,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","24 HEATHER LAWN, MARLEY WOOD, RATHFARNHAM DUBLIN 16","Dublin 16","Dublin","€460,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","24 KEEPER ROAD, DRIMNAGH, DUBLIN 12","","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","27 Warrenstown Lawn, Blanchardstown","Dublin 15","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","3 STATION COURT, DONABATE, DUBLIN","","Dublin","€162,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","30 THE BIRCHES, PELLETSTOWN MANOR, ASHTOWN DUBLIN 15","Dublin 15","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","33 THE VILLAGE, DRUMCONDRA, DUBLIN 9","Dublin 9","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","33 Woodside Drive, Castlepark, Rathfarnham","Dublin 14","Dublin","€1,180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","34 ELLENFIELD RD, WHITEHALL, DUBLIN 9","Dublin 9","Dublin","€271,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","37 GRAND CANAL ST UPPER, DUBLIN 4, DUBLIN","Dublin 4","Dublin","€710,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","38 TANEY RISE, DUNDRUM, DUBLIN 14","Dublin 14","Dublin","€745,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","38 THE BELFRY, ENNISKERRY ROAD, STEPASIDE","Dublin 18","Dublin","€140,250.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"04/09/2014","39 BOROIMHE CHERRY, SWORDS, DUBLIN","","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
