Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"01/05/2014","38 ASHLINGTON MEWS, NAVAN ROAD, DUBLIN 7","","Dublin","€299,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2014","39 SEATOWN VILLAS, SWORDS, DUBLIN","","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2014","4 BEECHFIELD AVE, CASTAHEANY, DUBLIN 15","Dublin 15","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2014","4 Forge Avenue, The Forge, Lusk","","Dublin","€219,824.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/05/2014","41 LARCHFIELD RD, ROEBUCK PARK, GOATSTOWN DUBLIN 14","Dublin 14","Dublin","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2014","49 ST ALBANS RD, SOUTH CIRCULAR RD, DUBLIN 8","Dublin 8","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2014","4B STRAND ROAD, PORTMARNOCK, CO DUBLIN","","Dublin","€700,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2014","50 BEAVERSTOWN ORCHARD, DONABATE, DUBLIN","","Dublin","€209,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2014","51 Raphoe Road, Crumlin, dublin 12","Dublin 12","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2014","53 HILLSIDE, DALKEY, DUBLIN","","Dublin","€692,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2014","55 SUNCROFT PARK, JOBSTOWN, TALLAGHT","Dublin 24","Dublin","€102,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2014","56 PRUSSIA ST, DUBLIN 7, DUBLIN","Dublin 7","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2014","56 The Grove, Hanstead  Newcastle Road, Lucan","","Dublin","€179,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"01/05/2014","57 LORETO AVENUE, RATHFARNHAM, DUBLIN 14","","Dublin","€192,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2014","608 GALLOPING GREEN, STILLORGAN RD, STILLORGAN","","Dublin","€248,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2014","69 HOWTH RD, CLONTARF, DUBLIN 3","Dublin 3","Dublin","€965,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2014","7 Delvin Banks, The Naul","","Dublin","€223,868.99","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/05/2014","7 THE KITTIWAKE, BARNAGEERAGH COVE, SKERRIES","","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2014","7 WELLMOUNT ROAD, FINGLAS WEST, DUBLIN 11","","Dublin","€133,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2014","72-74 QUEEN STREET, SMITHFIELD, DUBLIN 7","","Dublin","€850,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2014","72 Oakwood Avenue, Dublin 11","Dublin 11","Dublin","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2014","9 BRAEMOR DR, CHURCHTOWN, DUBLIN 14","Dublin 14","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/05/2014","Apartment 18, 29 James's Walk Herberton, Rialto","Dublin 8","Dublin","€153,303.96","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/05/2014","APT 39 THE NEWMAN, KILLINEY COURT APTS, STATION RD","","Dublin","€537,478.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/05/2014","MEDICAL HALL, DUBLIN RD, BALBRIGGAN","","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","1  Ballynakelly Rise, Newcastle","","Dublin","€110,132.15","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/05/2014","105 KILBARRACK RD, KILBARRACK, DUBLIN 5","Dublin 5","Dublin","€338,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","109 CEDAR BROOK WALK CHERRY ORCHARD, DUBLIN 10, DUBLIN","Dublin 10","Dublin","€86,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","11 The Crescent, Fortfield Square, Terenure","Dublin 6w","Dublin","€375,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"02/05/2014","112 BETYGLEN, RAHENY, DUBLIN 5","Dublin 5","Dublin","€530,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","112 COLLINS AVE EAST, DONNYCARNEY, DUBLIN 5","Dublin 5","Dublin","€211,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","11A FERNDALE RD, GLASNEVIN, DUBLIN 11","Dublin 11","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","12 BROOKWOOD CRESCENT, ARTANE, DUBLIN 5","Dublin 5","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","12 VERNON AVE, CLONTARF, DUBLIN 3","Dublin 3","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","121 BLACKHORSE AVE, DUBLIN 7","Dublin 7","Dublin","€357,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","13 PRINCETON, ARDILEA, DUBLIN 14","Dublin 14","Dublin","€1,075,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","164 QUARRY ROAD, CABRA, DUBLIN 7","Dublin 7","Dublin","€243,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","19 Dermot Street, Clongriffen, Dublin 13","","Dublin","€210,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"02/05/2014","19 HUGHES RD EAST, DUBLIN 12, DUBLIN","Dublin 12","Dublin","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","19 KELLYS BAY BEACH, SKERRIES, DUBLIN","","Dublin","€322,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","19 TARA COVE, BALBRIGGAN, DUBLIN","","Dublin","€176,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","2 BROADWAY RD, BLANCHARDSTOWN, DUBLIN 15","Dublin 15","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","2 DROMLEE CRESCENT, BEAUMONT, DUBLIN 9","Dublin 9","Dublin","€357,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","2 KILTIPPER CLOSE, AYLESBURY, TALLAGHT DUBLIN 24","Dublin 24","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","2 Seamount Abbey, Malahide","","Dublin","€780,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/05/2014","2 STRAND SOUTH, CONVENT LANE, RUSH","","Dublin","€377,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","2 WAINSFORT MANOR DR, TERENURE, DUBLIN 6W","","Dublin","€375,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","20 BENSON CRESCENT, BEAVERSTOWN ORCHARD, DONABATE","","Dublin","€162,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","203 BEACON CT, SANDYFORD, DUBLIN","Dublin 18","Dublin","€261,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","207 TUSKAR ROCK, CUSTOM HOUSE HARBOUR, IFSC DUBLIN 1","Dublin 1","Dublin","€191,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","217 CASHEL RD, CRUMLIN, DUBLIN","Dublin 12","Dublin","€179,100.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","22 Mount Prospect Park, Clontarf, Dublin 3","Dublin 3","Dublin","€540,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","25 Century Court, Dun Laoghaire, Co. Dublin","","Dublin","€186,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","25, CHURCHWELL ROAD, BELMAYNE DUBLIN 13","Dublin 13","Dublin","€90,750.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","26 BELFRY MANOR THE BELFRY, CITYWEST DUBLIN 24, DUBLIN","Dublin 24","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","26 CAMBERLEY OAKS, CHURCHTOWN, DUBLIN 14","Dublin 14","Dublin","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","279 ELM MOUNT AVE, DUBLIN 9, DUBLIN","Dublin 9","Dublin","€325,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","29  Slade Castle Walk, Saggart","","Dublin","€158,546.26","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/05/2014","3 Kelston Park, Foxrock, Dublin 18","Dublin 18","Dublin","€537,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","34 BRICKFIELD DRIVE, HONEYPARK, DUNLAOGHAIRE","","Dublin","€515,418.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/05/2014","36A BEACH RD, SANDYMOUNT, DUBLIN 4","Dublin 4","Dublin","€715,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","39 MOUNTPLEASANT SQ, RANELAGH, DUBLIN","Dublin 6","Dublin","€930,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","4 GLENMORE MEWS, TAYLORS LANE, RATHFARNHAM DUBLIN 16","Dublin 16","Dublin","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","40 Slade Castle Walk, Saggart","","Dublin","€123,304.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"02/05/2014","43 B STANFORD GREEN, WALKINSTOWN, DUBLIN 12","Dublin 12","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","43 Brickfield Drive, Honeypark, Dun Laoghaire","","Dublin","€506,607.93","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"02/05/2014","44 STOCKING WOOD HEATH, STOCKING AVE, RATHFARNHAM DUBLIN 16","Dublin 16","Dublin","€219,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","46 SANTRY CLOSE, SANTRY, DUBLIN","Dublin 9","Dublin","€389,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","5 Fernhill Road, Belmont  Aikens Village, Stepaside","","Dublin","€299,559.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/05/2014","5 Loftus Lane, Belmont, Aitkens Village","Dublin 18","Dublin","€312,775.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/05/2014","52 SYCAMORE RD, MEADOWBROOK, DUNDRUM DUBLIN 14","Dublin 16","Dublin","€505,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","60 SHANARD ROAD, DUBLIN 9","Dublin 9","Dublin","€236,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","61 ARNOLD GROVE, GLENAGEARY, DUBLIN","","Dublin","€565,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","65 MONASTERY WALK, DUBLIN 22, DUBLIN","Dublin 22","Dublin","€298,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","7 THE ORCHARD, MONKSTOWN VALLEY, MONKSTOWN","","Dublin","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","73 Mourne Road, Drimnagh, Dublin 12","Dublin 12","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","75 CROMWELSFORT RD, WALKINSTOWN, DUBLIN 12","Dublin 12","Dublin","€299,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","8 CHAPEL CLOSE, BALBRIGGAN, DUBLIN","","Dublin","€179,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","83 LAMBAY VIEW, RUSH, DUBLIN","","Dublin","€249,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","86 GRIFFITH CT, FAIRVIEW, DUBLIN 3","Dublin 3","Dublin","€405,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","9 Knockree, Glenamuck Road, Carrickmines","Dublin 18","Dublin","€430,837.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/05/2014","APT 15, 12 LINDEN SQUARE, GROVE AVENUE","","Dublin","€142,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","APT 16, HIBERNIA, DE VESCI COURT","","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","APT 22, MERRION HALL, MOUNT MERRION AVE","","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","Apt 4, 10 Seafront, Sandymount  Dublin 4","","Dublin","€184,481.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","Hollywood Rath, Mulhuddart","Dublin 15","Dublin","€692,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","No. 47 Stratton Walk, Adamstown Square, Adamstown","","Dublin","€182,819.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/05/2014","Old Navan Road, Castleknock","Dublin 15","Dublin","€1,250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/05/2014","THE CAMPS, BARNAGEERAGH, SKERRIES","","Dublin","€272,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"04/05/2014","20GROVE RD, FINGLAS, DUBLIN 11","Dublin 11","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2014","12  The Starlings, Shanganagh Road, Shankill","","Dublin","€300,380.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"06/05/2014","10 CASTLEFIELD PARK, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","108 St. Jarlath Road, Cabra","Dublin 7","Dublin","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","12 SANDYMOUNT COURT, BEACH RD, SANDYMOUNT DUBLIN 4","Dublin 4","Dublin","€572,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","13 PRIORY STREET, CLONGRIFFIN","Dublin 13","Dublin","€220,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/05/2014","130 CHURCHVIEW RD, BALLYBRACK, DUBLIN","","Dublin","€366,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","145 TEMPLE COURT, WOOD, SANTRY DUBLIN 9","Dublin 9","Dublin","€88,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","15 ST COLUMBAS RD, WALKINSTOWN, DUBLIN 12","Dublin 12","Dublin","€247,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","19 ARBOUR PLACE, ARBOUR HILL, DUBLIN 7","Dublin 7","Dublin","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","19 RIALTO ST, RIALTO, DUBLIN","Dublin 8","Dublin","€167,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","2 Park Avenue, Sandymount","Dublin 4","Dublin","€1,050,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","2 Rockbrook, Bray Road, Foxrock","Dublin 18","Dublin","€845,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"06/05/2014","26 RIVERWOOD HEATH, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","29 ASHFIELD COURT, MULHUDDART, DUBLIN 15","Dublin 15","Dublin","€188,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","35 BAYVIEW AVE, NORTH STRAND, DUBLIN 3","Dublin 3","Dublin","€198,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","37 HILLSDIE PARK, RATHFARMHAM, DUBLIN 16","Dublin 16","Dublin","€497,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","38 BALLYGALL PARADE, FINGLAS, DUBLIN 11","Dublin 11","Dublin","€138,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","38 Bettyglen, Raheny","Dublin 5","Dublin","€565,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","38 Brickfield Drive, Honeypark, Dun Laoghaire","","Dublin","€297,059.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/05/2014","4 BENEAVIN RD, FINGLAS, DUBLIN 11","Dublin 11","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","4 Hampton Gardens, Balbriggan","","Dublin","€140,925.11","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/05/2014","40 ROCWOOD, LEOPARDSTOWN RD, BLACKROCK","","Dublin","€383,334.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","50 Cedar Grove, Ridgewood, Swords","","Dublin","€275,330.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/05/2014","58 GLENCAIRN CRESCENT, THE GALLOPS, LEOPARDSTOWN DUBLIN 18","Dublin 18","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","58 PALMERSTON ROAD, RATHMINES, DUBLIN 6","Dublin 6","Dublin","€1,650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","6 NORWOOD, SHANGANAGH RD, SHANKILL","","Dublin","€322,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","70 WEST COURTYARD, TULLYVALE, CABINTEELY","Dublin 18","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","80 CHURCHVIEW RD, KILLINEY, DUBLIN","","Dublin","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","APT 103, LANESBOROUGH MEWS, ST MARGARETS RD DUBLIN 11","Dublin 11","Dublin","€118,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","APT 2, THE WAREHOUSE, Clanbrassil Terrace   DUBLIN 8","Dublin 8","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2014","DAYNE HOUSE, HAZELHATCH ROAD, NEWCASTLE","","Dublin","€372,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","1 ROSKEEN, SALEM COURT, MAXWELL RD DUBLIN 6","Dublin 6","Dublin","€236,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","10 AVONDALE PARK, CARYSFORT AVE, BLACKROCK","","Dublin","€639,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","101 Castle Riada Drive, Lucan","","Dublin","€284,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","106 BALLYGALL PARADE, FINGLAS EAST, DUBLIN 11","Dublin 11","Dublin","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","11 LIMELAWN GREEN, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","112 OXMANTOWN RD, DUBLIN 7, DUBLIN","Dublin 7","Dublin","€178,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","12 NIALL ST, DUBLIN 7, DUBLIN","Dublin 7","Dublin","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","17A GLENCAIRN THICKET, THE GALLOPS, LEOPARDSTOWN DUBLIN 18","Dublin 18","Dublin","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","18 THE CHANDLER, ARRAN QUAY, DUBLIN 7","Dublin 7","Dublin","€118,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","20 Castleland Park Avenue, Balbriggan","","Dublin","€167,400.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/05/2014","23 Hampton Wood Green, Finglas, Dublin 11","","Dublin","€147,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","3 Iona Crescent, Glasnevin","Dublin 9","Dublin","€100,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","4 THE SPRUCE, GRATTAN WOOD, DONAGHMEDE DUBLIN 13","Dublin 13","Dublin","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","40 GLENBOURNE CLOSE, LOEPARDSTOWN, DUBLIN 18","Dublin 18","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","47 CASTLEGRANGE SQ, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","49 Stratton Walk, Adamstown Square, Adamstown","","Dublin","€198,950.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/05/2014","49 Third Avenue, Seville Place, Dublin 1","Dublin 1","Dublin","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","5 LAMBAY RD, DUBLIN 9, DUBLIN","Dublin 9","Dublin","€411,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","54 THE HEIGHTS, WOODPARK, BALLINTEER DUBLIN 16","Dublin 16","Dublin","€407,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","57 NEWCASTLE MANOR SQ, MAIN ST, NEWCASTLE","Dublin 22","Dublin","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","6 FERNLEIGH DALE, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","€269,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","6 ROCHFORD HOUSE, DEAN COURT, PATRICK ST","Dublin 8","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","6 Verner Lane, Aikens Village, Stepaside","","Dublin","€378,854.62","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/05/2014","63 WATSON RD, KILLINEY, DUBLIN","","Dublin","€565,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","7 HOGAN SQ, HOGAN PLACE, DUBLIN 2","Dublin 2","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","7 RIVER VALLEY RD, SWORDS, DUBLIN","","Dublin","€266,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","7 White Church Abbey, Rathfarnham, Dublin 14","Dublin 14","Dublin","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","8 BESSBOROUGH PARADE, RANELAGH, DUBLIN 6","Dublin 6","Dublin","€415,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","89 RATHDRUM RD, CRUMLIN DUBLIN 12, DUBLIN","Dublin 12","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","9 BOROIMHE HAWTHORNS, SWORDS, DUBLIN","","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","9 ST JARLATHS RD, CABRA, DUBLIN 7","Dublin 7","Dublin","€114,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","Apartment 15, 18-21 Mount Street Lower","Dublin 2","Dublin","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/05/2014","Apartment 59  Handel House, Loreto Abbey, Rathfarnham","Dublin 14","Dublin","€168,500.00","No","No","Second-Hand Dwelling house /Apartment",""
