Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"03/05/2016","6 WEDGEWOOD, SANDYFORD, DUBLIN 16","Dublin 16","Dublin","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2016","63 LEALAND AVE, BAWNOGUE, CLONDALKIN","Dublin 22","Dublin","€167,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2016","79 BOOTERSTOWN AVE, BLACKROCK, DUBLIN","","Dublin","€320,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"03/05/2016","93A TONLEGEE RD, RAHENY, DUBLIN 5","Dublin 5","Dublin","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2016","AMBLESIDE, KILL LANE, FOXROCK DUBLIN 18","Dublin 18","Dublin","€543,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/05/2016","BLOCK A, 27 ADELAIDE SQ, WHITEFRIAR ST","Dublin 8","Dublin","€263,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","1 BEACH DR, SANDYMOUNT, DUBLIN 4","Dublin 4","Dublin","€522,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","1 KEMPTON AVE, NAVAN RD, DUBLIN 7","Dublin 7","Dublin","€775,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","106 CORKE ABBEY, BRAY, WICKLOW","","Dublin","€317,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","11 Grange Hill, Grange Hill, Harold's Grange Road","Dublin 16","Dublin","€650,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"04/05/2016","11 RIVERWOOD DENE, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","€338,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","120 SILCHESTER PARK, GLENAGEARY, DUBLIN","","Dublin","€775,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","14 ESKER MEADOW COURT, LUCAN, MEADOW COURT","","Dublin","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","15 SEAFIELD GROVE, CLONTARF, DUBLIN 3","Dublin 3","Dublin","€840,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","19 CAPTAINS DRIVE, CRUMLIN, DUBLIN 12","Dublin 12","Dublin","€222,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","19 CASTLE COVE, YELLOW WALLS RD, MALAHIDE","","Dublin","€608,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","2 EGLINTON SQUARE, DONNYBROOK, DUBLIN 4","Dublin 4","Dublin","€760,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","201 SUNDRIVE RD, KIMMAGE, DUBLIN 12","Dublin 12","Dublin","€396,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","21 SUNDALE GROVE, TALLAGHT, DUBLIN 24","","Dublin","€131,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","28 Beresford Green, Donabate, Co Dublin","","Dublin","€340,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/05/2016","35 LEINSTER SQ, RATHMINES, BASEMENT APT DUBLIN 6","Dublin 6","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","35 LEINSTER SQ, RATHMINES, MIDDLE APT DUBLIN 6","Dublin 6","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","35 LEINSTER SQ, TOP APT, RATHMINES DUBLIN 6","Dublin 6","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","4 Hollywoodrath Avenue, Hollystown, Dublin 15","Dublin 15","Dublin","€257,268.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/05/2016","41 BRACKENHILL, SIMONSRIDGE, SANDYFORD","","Dublin","€158,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","55 BERRYS CLOSE SPA RD, APTS INCHICORE DUBLIN 8, DUBLIN 8","Dublin 15","Dublin","€202,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","57 THE GROVE, KINGSWOOD HEIGHTS, TALLAGHT","","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","6 GROVE HOUSE, SALEM COURT, MAXWELL RD DUBLIN 6","Dublin 6","Dublin","€263,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","6 ST TERESAS RD, GLASNEVIN, DUBLIN 9","Dublin 9","Dublin","€351,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","78 LAVERNA WAY, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","9 THE FAIRWAYS, WOODBROOK GLEN, BRAY","","Dublin","€322,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/05/2016","SANTON, 39 KILLINEY RD, KILLINEY","","Dublin","€735,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","1 The Tanager, Barnageeragh Cove, Skerries","","Dublin","€295,154.18","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/05/2016","10 THE MOORINGS, ST MARYS RD, BALLSBRIDGE","Dublin 4","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","103 SAUL RD, CRUMLIN, DUBLIN 12","Dublin 12","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","11 PROSPECT, NAUL RD, BALBRIGGAN","","Dublin","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","11 THE COBBLES, WELLINGTON QUAY, DUBLIN","Dublin 2","Dublin","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","14 WOODLAWN PK, CHURCHTOWN, DUBLIN 14","Dublin 14","Dublin","€710,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","140 THE STILES RD, CLONTARF, DUBLIN","Dublin 3","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","15 THE MAISTON, SANTRY CROSS, DUBLIN","Dublin 9","Dublin","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","16 PALMERSTON COURT, RATHMINES, DUBLIN 6","Dublin 6","Dublin","€510,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","18 GLENHILL GROVE, FINGLAS, DUBLIN 11","Dublin 11","Dublin","€277,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","2 O SHEAS COURT, MANOR ST, STONEYBATTER DUBLIN 7","Dublin 7","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","2 PIGEON HOUSE RD, RINGSEND, DUBLIN 4","Dublin 4","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","23 CASTLE CURRAGH PARK, MULHUDDARD, DUBLIN 15","Dublin 15","Dublin","€92,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","25 BEAVERBROOK, DONABATE, DUBLIN","","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","27 WATERSIDE WALK, MALAHIDE, DUBLIN","","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","3 BENSON CRESCENT, BEAVERSTOWN ORCHARD, DONABATE","","Dublin","€166,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","36 LITTLEPACE PARK, CLONEE, DUBLIN 15","Dublin 15","Dublin","€292,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","36 The Terrace, Robs Wall, Malahide","","Dublin","€471,365.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/05/2016","42 BEAUMONT DR, CHURCHTOWN, DUBLIN 14","Dublin 14","Dublin","€523,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","44 TRINITY PLAZA, TARA ST, DUBLIN 2","Dublin 2","Dublin","€203,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","496 ORWELL PARK WAY, TEMPLEOGUE, DUBLIN 6W","","Dublin","€413,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","5 Heathfield Park, Cappagh Road, Finglas","Dublin 11","Dublin","€245,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/05/2016","5 SANDYFORD HALL DR, SANDYFORD, DUBLIN 18","Dublin 18","Dublin","€407,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","56 RANELAGH RD, RANELAGH, DUBLIN 6","Dublin 6","Dublin","€780,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","6 BAGGOT RATH, PEMBROKE ROW, DUBLIN 2","Dublin 2","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","64 BROADMEADOWS, SWORDS, DUBLIN","","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","64 RATHBORNE COURT, ASHTOWN, DUBLIN 15","Dublin 15","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","70 HAMPTON GREEN, HAMPTON RD, BALBRIGGAN","","Dublin","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","9 RUSHEENY VILLAGE, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","€248,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","99 SEAPARK DR, CLONTARF, DUBLIN 3","Dublin 3","Dublin","€432,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","APT 18, ASGARD APTS, BALSCADDEN RD DUBLIN 13","Dublin 13","Dublin","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","ARDMORE, 654 HOWTH RD, RAHENY DUBLIN 5","Dublin 5","Dublin","€695,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/05/2016","TEACH RUA, BRIGHTON RD, FOXROCK DUBLIN 18","Dublin 18","Dublin","€1,800,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","10 Parkiside mews, parkside, Malahide Raod","","Dublin","€339,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/05/2016","10 THE MILL, WEAVERS SQ, DUBLIN 8","Dublin 8","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","104 CARRICK COURT, PORTMARNOCK, DUBLIN","Dublin 13","Dublin","€516,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","106 HAMPTON COVE, BALBRIGGAN, DUBLIN","","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","11 RATHBEALE RISE, SWORDS, DUBLIN","","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","14 MELVILLE VIEW, FINGLAS, DUBLIN 11","Dublin 11","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","143 ARDLEA RD, ARTANE, DUBLIN 5","Dublin 5","Dublin","€353,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","155 CASTLEFARM, SHANKILL, DUBLIN","Dublin 18","Dublin","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","16 Coill Dubh View, Coill Dubh, Malahide","","Dublin","€537,445.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/05/2016","18 BURTON HOUSE, CUSTOM HOUSE SQ, MAYOR ST LOWER DUBLIN 1","Dublin 1","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","18 CABINTEELY CRESCENT, CABINTEELY, DUBLIN","","Dublin","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","18 GLENCAIRN LAWN, LEOPARDSTOWN, DUBLIN 18","Dublin 18","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","18 GREENTREES RD, MANOR ESTATE, PERRYSTOWN DUBLIN 12","Dublin 12","Dublin","€471,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","18 HOLLYPARK AVE, BLACKROCK, DUBLIN","","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","180 SMITHFIELD VILLAGE, SMITHFIELD, DUBLIN 7","Dublin 7","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","2 MONASTERY GATE COPSE, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","2 SANDYFORD HALL PLACE, SANDYFORD, DUBLIN 18","Dublin 18","Dublin","€463,950.00","No","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/05/2016","201 WHITETHORN PARK, PALMERSTOWN, DUBLIN 23","Dublin 22","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","21 CURZON ST, PORTOBELLO, DUBLIN 8","Dublin 8","Dublin","€630,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","22 Beresford Green, Donabate","","Dublin","€299,559.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"06/05/2016","235 CHERRYWOOD PARK, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€147,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","25 Diswellstown Manor, Castleknock, Dublin 15","Dublin 15","Dublin","€502,202.64","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/05/2016","28 COLLEGE GATE, TOWNSEND ST, DUBLIN 2","","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","30 ST ANNES AVE, RAHENY, DUBLIN 5","Dublin 5","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","32 WATERLOO MEWS, WATERLOO LANE, BALLSBRIDGE DUBLIN 4","Dublin 4","Dublin","€860,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","38 The Terrace, Robswall, Malahide","","Dublin","€445,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/05/2016","39 Boyd Avenue, Honeypark, Dunlaoghaire","","Dublin","€325,336.56","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/05/2016","4 BEN EDAIR RD, DUBLIN 7, DUBLIN","Dublin 7","Dublin","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","49 ST PATRICKS CLOSE, SKERRIES, DUBLIN","","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","5 LA VISTA AVE, SUTTON, DUBLIN 13","Dublin 13","Dublin","€700,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","6 NUTLEY RD, DONNYBROOK, DUBLIN 4","Dublin 4","Dublin","€1,560,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","7 THE RISE, MILLERS GLEN, SWORDS","","Dublin","€242,246.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"06/05/2016","73A PATRICK ST, DUNLAOGHAIRE, DUBLIN","","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","7, The Drive, Millers Glen","","Dublin","€264,950.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"06/05/2016","8 FARMLEIGH AVENUE, CASTLEKNOCK, DUBLIN 15","","Dublin","€1,000,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","85 NEW MARKET SQ, WARDS HILL, DUBLIN 8","Dublin 8","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","87 THE WATER RILL, WATERSIDE, SWORDS RD","Dublin 9","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","9 ST MEALRUANS PARK, TALLAGH T, DUBLIN 24","Dublin 24","Dublin","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","9 WOODSTOWN WAY, WOODSTOWN VILLAGE, KNOCKLYON DUBLIN 16","Dublin 16","Dublin","€400,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","91 FITZWILLIAM QUAY, RINGSEND, DUBLIN 4","Dublin 4","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","98 HANOVER DOCK, GRAND CANAL DOCK, DUBLIN 2","Dublin 2","Dublin","€670,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","APARTMENT 16, BLOCK A, NORTH KINGS STREET","","Dublin","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","APT 2, 182 CLONLIFFE, DRUMCONDRA DUBLIN 3","Dublin 3","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","APT 9, 182 CLONLIFFE RD, DRUMCONDRA DUBLIN 3","Dublin 3","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","APT 9, RAGLAN HALL, BALLSBRIDGE DUBLIN 4","Dublin 4","Dublin","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/05/2016","BLACKTHORN LODGE, OLDTOWN, NQF 25 N16","Dublin 15","Dublin","€515,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2016","11 MAOLBUILLE RD, WADELAI ESTATE, GLASNEVIN NORTH DUBLIN 11","Dublin 11","Dublin","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2016","13 CLONMORE ROAD, BALLYBOUGH, DUBLIN 3","Dublin 3","Dublin","€227,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2016","14 TULLYHALL AVE, LUCAN, DUBLIN","","Dublin","€304,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2016","17 THE MAPLES, BIRD AVE, CLONSKEAGH DUBLIN 14","Dublin 14","Dublin","€461,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2016","19A CLOONLARA ROAD, FINGLAS SOUTH, DUBLIN 11","Dublin 11","Dublin","€12,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"09/05/2016","23 JOHNSTOWN COURT, CABINTEELY, DUBLIN 18","","Dublin","€396,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2016","236 LOWER KIMMAGE RD, KIMMAGE, DUBLIN 6W","","Dublin","€415,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2016","24 Diswellstown Manor, Castleknock","","Dublin","€502,203.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/05/2016","24 RIVERBANK HOUSE, ISLANDBRIDGE, DUBLIN 8","","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2016","27 MONALOE PARK RD, BLACKROCK, DUBLIN","","Dublin","€560,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2016","3 COOLKILL, SANDYFORD, DUBLIN 18","Dublin 18","Dublin","€595,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2016","3 EFFRA ROAD, RATHMINES, DUBLIN 6","Dublin 6","Dublin","€685,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2016","38 GLENVILLE DR, COOLMINE, BLANCHARDSTOWN DUBLIN 15","Dublin 15","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2016","4 THE CRESENT, MILLBROOK, TALLAGH","","Dublin","€211,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2016","72 TEMPLEVILLE RD, TEMPLEOGUE, DUBLIN 6W","","Dublin","€530,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2016","83 BRIAR WALK, PORTMARNOCK, DUBLIN","Dublin 13","Dublin","€523,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2016","APT 3 HOUSE 6, NORTH GREAT GEORGES ST, DUBLIN","Dublin 1","Dublin","€750,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/05/2016","Stephenstown, Balbriggan","","Dublin","€90,000.00","No","No","New Dwelling house /Apartment","less than 38 sq metres"
"10/05/2016","10 WOODLAWN PARK, CHURCHTOWN, DUBLIN 14","Dublin 14","Dublin","€770,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2016","11 ACHILL RD, DRUMCONDRA, DUBLIN 9","Dublin 9","Dublin","€615,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2016","11 Seascape, 366 Clontarf Road","Dublin 3","Dublin","€493,392.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/05/2016","13 BLESSINGTON LANE, DUBLIN 7, DUBLIN","Dublin 7","Dublin","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2016","18 HAWTHORN HOUSE, FARMLEIGH WOODS, WHITES RD DUBLIN 15","Dublin 15","Dublin","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2016","19 The Square, Aubrey Manor, Rathcoole","","Dublin","€396,475.77","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/05/2016","2 River Drive, Royal Canal Park, Rathoath","Dublin 15","Dublin","€330,396.47","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/05/2016","22 CASTLELYON AVE, NEWCASTLE, DUBLIN","Dublin 22","Dublin","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2016","32 WILLOW WOOD LAWN, HARTSTOWN, DUBLIN 15","Dublin 15","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2016","33 BEAUMONT COURT, BEAUMONT, DUBLIN 9","","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2016","35 BELTON PARK RD, DONNYCARNEY, DUBLIN 9","Dublin 9","Dublin","€358,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2016","36 LOWER RATHMINES ROAD, RATHMINES, DUBLIN 6","","Dublin","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2016","39 BELGRAVE SQ, RATHMINES, DUBLIN 6","Dublin 6","Dublin","€1,120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2016","4 WILLOW PARK, CABINTEELY, DUBLIN 18","Dublin 18","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
