Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"01/06/2010","85 Carysfort Downs, Blackrock","","Dublin","€860,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/06/2010","85 newtown court, malahide road","Dublin 17","Dublin","€87,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/06/2010","9 Ballsbridge Gardens, Ballsbridge, Dublin 4","Dublin 4","Dublin","€465,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/06/2010","94 Connaught Street, Phibsborough","Dublin 7","Dublin","€370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/06/2010","APARTMENT 44 WATERSIDE DRIVE, WATESIDE SWORDS, MALAHIDE","","Dublin","€195,555.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/06/2010","Apt 63 New Bancroft Hall, Tallaght","","Dublin","€169,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/06/2010","Unit 27 Block A, Canon Hall, Church Street East","Dublin 3","Dublin","€173,602.82","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/06/2010","1 Inbhir Ide, Malahide","","Dublin","€328,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/06/2010","104 Oxmantown Road, Stoneybatter","Dublin 7","Dublin","€148,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/06/2010","11  ST. BRIGIDS LAWN, ARTANE","Dublin 5","Dublin","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/06/2010","149 Walkinstown Avenue, Walkinstown","Dublin 12","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/06/2010","15 Deerpark Close, Kiltipper, Dublin 24","","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/06/2010","19 Kincora Court, Clontarf","Dublin 3","Dublin","€412,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/06/2010","2  An Tigin, Hayestown, Rush  County Dublin","","Dublin","€350,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/06/2010","22 levmoss avenue, the gallops, leopardstown","","Dublin","€337,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/06/2010","23 Cherbury Park Avenue, Lucan","","Dublin","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/06/2010","41 Mount Andrew Rise, Mount Andrew, Lucan","","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/06/2010","440 Mourne Road, Drimnagh","Dublin 12","Dublin","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/06/2010","63 Weston Way, Lucan","","Dublin","€312,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/06/2010","73  NUTGROVE AVENUE, RATHFARNHAM","Dublin 14","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/06/2010","79 Trimleston Park, Booterstown","","Dublin","€445,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/06/2010","86 Carrs Mills, Donabate","","Dublin","€322,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/06/2010","Apartment 10 The Kittiwake, Barnageeragh Cove, Skerries","","Dublin","€217,621.14","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"02/06/2010","Apartment 13  Block A, Canon Hall  Custom House, Dublin 1","Dublin 1","Dublin","€300,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/06/2010","APT 7 ROWAN HALL, MILLBROOK COURT, MILLTOWN","Dublin 6","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/06/2010","102 Huntstown Wood, Clonsilla","Dublin 15","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/06/2010","11 Woodlawn Grove, Upper Churchtown Road, Dublin 14","","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/06/2010","12 Killakee Park, Firhouse, Dublin 24","Dublin 24","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/06/2010","13 Gainsborough Lawn, Swords Road, Malahide","","Dublin","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/06/2010","16 Sutton Castle, Swords, County Dublin","","Dublin","€581,234.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/06/2010","23 The Bawn Grove, Malahide","","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/06/2010","3 Cullinswood, The Triangle, Ranelagh","","Dublin","€292,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/06/2010","35 Birchfield Park, Goatstown","","Dublin","€495,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/06/2010","38  wILSON ROAD, MOUNT MERRION, COUNTY DUBLIN","","Dublin","€770,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/06/2010","40 Coolatree Park, Beaumont, Bublin 9","","Dublin","€220,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"03/06/2010","49 Clarinda Park East, Dun Laoghaire, Co.Dublin","","Dublin","€1,150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/06/2010","49 Sweetmount Avenue, Dundrum","Dublin 14","Dublin","€264,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/06/2010","51 Redwood Heights, Hollystown, Dublin 15","Dublin 15","Dublin","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/06/2010","55 Mount Pleasant Avenue, Rathmines","","Dublin","€445,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/06/2010","57 Woodlawn Park Grove, Firhouse, Dublin 24","","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/06/2010","6 Washington Park, Rathfarnham","Dublin 14","Dublin","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/06/2010","69 Tudor Lawns, Foxrock, Dublin 18","Dublin 18","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/06/2010","Apartment 208, Smithfield Village, Dublin 7","","Dublin","€194,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/06/2010","Apartment 39  Littlewood, Stepaside","","Dublin","€243,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/06/2010","Apartment 9 The Hazel, Wintergarden, Pearse Street","Dublin 2","Dublin","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","10 Ashington Rise, Navan Road, Dublin 7","","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","104 HANSFIELD ROAD, CLONEE","Dublin 15","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","104 Hansfield Road, Clonee, Dublin 15","","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","105 Thomas Moore Road, Walkinstown","Dublin 12","Dublin","€172,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","11 Muckross Grove, Perrystown","Dublin 12","Dublin","€312,250.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","12 Wheatfield, Portmarnock","","Dublin","€460,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","15 College Gate, Townsend Street, Dublin 2","Dublin 2","Dublin","€164,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","19 Kelly's Bay Promenade, Skerries, Co Dublin","","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","19 Redwood Court, Kilnamanagh","Dublin 24","Dublin","€259,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","2 castleview cresc, swords","","Dublin","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","2 Dunmore Grove, Kingswood, Dublin 24","","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","21 ABBEYVALE AVENUE, SWORDS","","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","22 Belmont Square, Raheny","Dublin 5","Dublin","€228,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","226 CHARLEMONT, GRIFFITH AVE","Dublin 9","Dublin","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","23 The Green, Kensington Lodge  Rochestown Avenue, Dun Laoghaire","","Dublin","€211,453.74","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/06/2010","239 Bachelor's Walk, Dublin 1","Dublin 1","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","24 Chalfont, Texas Lane, Malahide","","Dublin","€566,550.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","24 Kelly's Bay Cove, Skerries, County Dublin","","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","24 St. Columbas Road Lower, Drumcondra, Dublin 9","","Dublin","€362,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","25 Castlevbiew Lawn, Riverside, Swords","","Dublin","€263,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","25 Castleview Lawn, Riverside, Swords","","Dublin","€263,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","26 Sallynoggin Park, Sallynoggin, County Dublin","","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","27 St Mochtas Avenue, Clonsilla, Dublin 15","Dublin 15","Dublin","€239,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","29 Barnwell Place, Barnwell, Hansfield","Dublin 15","Dublin","€164,757.70","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/06/2010","30 rochfort close, lucan, county dublin","","Dublin","€246,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","331 BLACKHORSE AVENUE, DUBLIN 7, DUBLIN","","Dublin","€480,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","34 Belarmine Hall, Belarmine Avenue, Stepaside","","Dublin","€145,374.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/06/2010","34 church avenue south, rialto","","Dublin","€303,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/06/2010","34 Ennafort Park, Raheny, Dublin 5","Dublin 5","Dublin","€585,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","38 Eden Grove, Donabate","","Dublin","€297,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","41 Merrion Hall, Blackrock, Co Dublin","","Dublin","€344,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/06/2010","46 Church Avenue South, Rialto, Dublin 8","Dublin 8","Dublin","€280,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/06/2010","47 THE OAKS, RIDGEWOOD, SWORDS","","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","5 Clonmore Terrace, North Strand Road","Dublin 3","Dublin","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","5 Palmers Park, Palmerstown, Dublin 20","","Dublin","€253,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","60 Tonlegee Road, Coolock","","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","7 The Green  Kensington Lodge, Rochestown Avenue, Dun Laoghaire","","Dublin","€250,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/06/2010","80 Adamstown Avenue, Adamstown Square, Adamstown","","Dublin","€178,414.10","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/06/2010","87 Hunters Green, Ballycullen","","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","88 Linsday Rroad, Glasnevin","","Dublin","€865,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","88 Murphystown Road, Leopardstown Heights, Leopardstown","","Dublin","€405,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","9 Brookwood Crescent, Artane","Dublin 5","Dublin","€396,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","9 Park Road, Navan Road, Dublin 7","","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","97 Binn Eadair View, Sutton","","Dublin","€299,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","Apartments 195-228 229-240, Island Key, East Road","Dublin 3","Dublin","€2,350,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"04/06/2010","Apt 78, Belfield Park, Stillorgan","","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","No. 3 Crosbie House, Northbrook Road, Ranelagh","Dublin 6","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","Summer, Stradbrook Road, Blackrock","","Dublin","€660,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/06/2010","Tandy's Lane, Dodsboro, Lucan","","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/06/2010","Apartment 4, Ransford, Sandford Avenue","","Dublin","€525,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/06/2010","25 The Parklands, Rathfarnham, Dublin 14","Dublin 14","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/06/2010","10 Stratton Grove, Adamstown square, Adamstown","","Dublin","€156,701.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/06/2010","12 Hayden's Park Drive, Lucan, Co. Dublin","","Dublin","€316,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/06/2010","137 Annamoe Drive, Cabra","","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/06/2010","14 Aston Avenue, Knocklyon, Dublin 16","","Dublin","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/06/2010","14 Lorcan Avenue, Santry","Dublin 9","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/06/2010","16 Colthurst Close, Lucan","","Dublin","€241,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/06/2010","19 beechfield lawns, castaheany","","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/06/2010","2 Highfield Grove, Rathgar, Dublin 6","Dublin 11","Dublin","€155,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/06/2010","22 Somerville Avenue, Crumlin, Dublin 12","Dublin 12","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/06/2010","225 KILDARE ROAD, CRUMLIN","","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/06/2010","3 Lissadel Grove, Seabury, Malahide","","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/06/2010","3 Richmond Lodge, Fairview","Dublin 3","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/06/2010","34 Maywood Crescent, Raheny","Dublin 5","Dublin","€490,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/06/2010","57 Bellville, navan road, dublin15","","Dublin","€107,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/06/2010","6 Longwood Park, Rathfarnham","Dublin 14","Dublin","€383,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/06/2010","62 RUTLAND AVE, CRUMLIN","Dublin 12","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/06/2010","75 Skelligs Court, Waterville, Blanchardstown","Dublin 15","Dublin","€222,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/06/2010","Apartment 15  Abbeyfield, Milltown Road, Barony of Uppercross","","Dublin","€392,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/06/2010","Apt 511  Vantage East, Central Park, Leopardstown","","Dublin","€317,180.62","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/06/2010","Apt 9  Block D1  Ground Floor, The Kittiwake, Barnageeragh  Skerries","","Dublin","€220,264.32","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/06/2010","11 Cruise Park Walk, Cruise Park, Tyrrelstown","","Dublin","€235,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/06/2010","11 shanliss road, santry","Dublin 9","Dublin","€223,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","12 Parkview, BlackhorseAvenue, Dublin 7","","Dublin","€282,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","13  Sperrin Road, Drimnagh","","Dublin","€239,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","134, NORTH KING STREET, DUBLIN","","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","14 Brookdale Avenue, Swords","","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","162 Downpatrick Road, Crumlin","Dublin 12","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","178 East Wall Road, East Wall, Dublin 3","","Dublin","€8,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","18 Peyton Avenue, Stoney Road, Rathcoole","","Dublin","€343,815.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/06/2010","20 Seapark, Malahide","","Dublin","€645,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","23 ELMFIELD COURT, NINTH LOCK ROAD, CLONDALKIN  DUBLIN 22","","Dublin","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","24 Wesley Heights, Dundrum, Dublin","","Dublin","€595,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","3 Dalkey Grove, Dalkey","","Dublin","€480,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","30 Tandy Court, Spittalfields  Francis Street, Dublin 1","","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","32 Ferndale Road, Glasnevin, Dublin 11","Dublin 11","Dublin","€283,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","33 Camberley Oaks, Churchtown","Dublin 14","Dublin","€460,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","34 Wood Dale Crescent, Ballycullen, Dublin 24","","Dublin","€348,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","35 Fforster Square, Ballydowd Manor, Lucan","","Dublin","€197,357.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/06/2010","41 Cromwellsfort  Road, Walkinstown, Dublin","","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","49 Beaufield Park, Stillorgan","","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","50 Lower Mount Pleasant Avenue, Ranelagh, Dublin 6","Dublin 6","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","60 Bantry Square, Waterville, Blanchardstown","","Dublin","€235,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","66 Sutton Park, Sutton","Dublin 13","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","7  Ridgeford, Sandyford Road, Dundrum","Dublin 14","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","83 Annadale Drive, Whitehall, Dublin 9","Dublin 9","Dublin","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","9 Brides Glen Park, Swords","","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","92  St. Fintan's Park, Deansgrange, Blackrock","","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","Apartment 1, 19 Summerhill Road  Sandycove, Co. Dublin","","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/06/2010","Apt 317 Citywest Plaza, Citywest Drive, Dublin 24","","Dublin","€114,950.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/06/2010","Upper Buckingham Street, Parish of St Thomas","","Dublin","€276,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/06/2010","1 Auburn Close, Castleknock, Dublin 15","","Dublin","€437,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/06/2010","137 Harbour View, Crofton Road, Dun Laoghaire","","Dublin","€208,800.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/06/2010","15 Park Drive, The Park, Cabinteely","","Dublin","€436,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/06/2010","15 The Waterfront, Hanover Quay","","Dublin","€440,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/06/2010","152 Bath Road, Balbriggan","","Dublin","€197,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/06/2010","17 Tyrconnell Park, Inchicore","Dublin 8","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/06/2010","17A Peyton Avenue, Stoney Road, Rathcoole","","Dublin","€348,017.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"10/06/2010","2 Ffoster Way, Ballydowd Manor, Lucan","","Dublin","€262,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/06/2010","21 Larkfield Grove, Harolds Cross","Dublin 6w","Dublin","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/06/2010","22 RATHBEALE CRESCENT, SWORDS","","Dublin","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/06/2010","24 Arnott Street, South Circular Road, Dublin","Dublin 8","Dublin","€605,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/06/2010","24 Wooddale Crescent, Knocklyon, Dublin 24","","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/06/2010","28 St. Brendan's Cottages, Irishtown","Dublin 4","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/06/2010","29 Beechwood Park, Ranelagh, Dublin 6","","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/06/2010","3 MOUNT DILLON COTTAGES, ARTANE, DUBLIN","Dublin 5","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/06/2010","31 Gleann na Ri, Druid Valley, Cabinteely","","Dublin","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/06/2010","32 Dun Emer Drive, Dundrum","","Dublin","€530,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/06/2010","43 ST. FINTANS VILLAS, DEANS GRANGE","","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/06/2010","432A Orwell Park Green, Templeogue","Dublin 6w","Dublin","€200,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"10/06/2010","46 Elizabeth Street, Drumcondra","","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/06/2010","5 Termon, Castle Street, Dalkey","","Dublin","€580,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/06/2010","61 Clonuske Park, Hamlet Lane, Balbriggan","","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/06/2010","69 The Holly  Block 8D, Rockfield, Sandyford Road","","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/06/2010","7 Castlegate Park, Adamstown Castle, Adamstown","","Dublin","€273,127.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"10/06/2010","Apartment 38 Kilkee House, Clare Village, Clare Hall","Dublin 17","Dublin","€169,950.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/06/2010","APT 124 HARBOUR VIEW, CROFTON ROAD, DUNLAOGHAIRE","","Dublin","€216,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"10/06/2010","The Graan, Roebuck Rd, Clonskeagh","","Dublin","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/06/2010","Wynyard, Saval Park Road, Dalkey","","Dublin","€2,250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/06/2010","10 Ash Street, Off Meath Street, Dublin 8","","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
