Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"01/02/2016","55 TRIMBLESTON, GOATSTOWN RD, GOATSTOWN","Dublin 14","Dublin","€389,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2016","59 SHENICK AVE, SKERRIES, DUBLIN","","Dublin","€510,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2016","6 GLENCAIRN COPSE, LEOPARDSTOWN, DUBLIN 18","Dublin 18","Dublin","€465,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2016","7 MOUNT EUSTACE DR, TYRELLSTOWN VILLAGE, DUBLIN 15","Dublin 15","Dublin","€227,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2016","71 HUNTSTOWN WOOD, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","€151,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2016","72 GRAND CANAL WHARF, SOUTH DOCK RD, RINGSEND DUBLIN 4","Dublin 4","Dublin","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2016","77 PECKS LANE, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2016","93 APPLEWOOD, MAIN ST, SWORDS","","Dublin","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2016","APT 18, 33 MOUNTJOY SQ, DUBLIN 1","Dublin 1","Dublin","€162,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2016","APT 39 MANOR HALL, MOUNT BROWN, KILMANHAM DUBLIN 8","Dublin 8","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2016","LISIEUX, YELLOW WALLS RD, MALAHIDE","","Dublin","€630,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2016","No 4 Block 8 Ely Woods, Owendoher Lodge, Rathfarnham","Dublin 16","Dublin","€280,488.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/02/2016","SAOIRSE, 327 HAROLDS CROSS RD, TERENURE DUBLIN 6W","","Dublin","€651,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2016","SPRINGHILL HOUSE, SPRINGHILL PARK, KILLINEY","","Dublin","€999,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/02/2016","The Whitehouse, Holmpatrick, Skerries","","Dublin","€570,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","11 Barnwell Walk, Barnwell, Hansfield","Dublin 15","Dublin","€215,447.15","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"02/02/2016","11 CROSBIE HOUSE, NORTHBROOK AVE, RANELAGH DUBLIN 6","Dublin 6","Dublin","€221,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","117 LORETO ABBEY, GRANGE ROAD, RATHFARNHAM","Dublin 14","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","13  Block 7  Ely Woods, Owendoher Lodge, Ballyboden Rd  Rathfarnham","Dublin 16","Dublin","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","13 CHAPEL PLACE, CHAPEL ST, BALBRIGGAN","","Dublin","€121,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","13 FFORSTER WAY, BALLYDOWD MANOR, LUCAN","","Dublin","€307,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","13 LWR KIMMAGE RD, TERENURE, DUBLIN 6W","","Dublin","€480,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","13 MEADOW PARK, CHURCHTOWN, DUBLIN 14","","Dublin","€513,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","133B NORTH STRAND, DUBLIN 3, DUBLIN","Dublin 3","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","14 Cannon Place, Herbert Road, Sandymount","Dublin 4","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","14 MARIAN CRESCENT, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","162 EAST WALL RD, DUBLIN 3","Dublin 3","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","17 LEESON PARK AVE, RANELAGH, DUBLIN 6","Dublin 6","Dublin","€865,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","17 LES BUISSONNETS, SWEETMANS AVE, BLACKROCK","","Dublin","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","2 BROOKLAWN, STRANDVILLE AVE, CLONTARF DUBLIN 3","Dublin 3","Dublin","€295,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","23 THE HEIGHTS, WOODPARK, BALLINTEER DUBLIN 16","Dublin 16","Dublin","€460,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","24 Fitzwilliam Place, Dublin 2","Dublin 2","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","25 Ravenswood View, Clonee, Dublin 15","Dublin 15","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","31 KILBARRACK RD, KILBARRACK, DUBLIN 5","Dublin 5","Dublin","€575,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","357 KYLEMORE RD, BALLYFERMOT, DUBLIN","Dublin 10","Dublin","€142,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","37 St. Thomas Road, South Circular Road","Dublin 15","Dublin","€539,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","37 The Crescent, Binn Eadair View, Sutton  Dublin 13","Dublin 13","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","4 EDWARD PLACE, EDWARD SQ, DONNYBROOK DUBLIN 4","Dublin 4","Dublin","€732,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","40 DANESFORT, CASTLE AVE, CLONTARF DUBLIN 3","Dublin 3","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","49 FOXWOOD, SWORDS, DUBLIN","","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","5 CLONMACNOISE RD, CRUMLIN, DUBLIN 12","Dublin 12","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","57 Morrow House, Myrtle Drive, Baldoyle","","Dublin","€213,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/02/2016","5B Richmond Hill, Rathmines","Dublin 6","Dublin","€625,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/02/2016","6 ST MARYS ROAD, BALLSBRIDGE, DUBLIN 4","","Dublin","€2,060,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","67 CLAREMONT CRESCENT, GLASNEVIN, DUBLIN 11","Dublin 11","Dublin","€282,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","8 ORBY DR, THE GALLOPS, LEOPARDSTOWN DUBLIN 18","Dublin 18","Dublin","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","82 RINGSEND PARK, DUBLIN 4, DUBLIN","Dublin 4","Dublin","€218,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","83 Dun Saithne Crescent, Flemington Lane, Balbriggan","","Dublin","€167,800.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","9 Crofton Avenue, Dun Laoghaire, County Dublin","","Dublin","€870,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","APARTMENT 4, 20 CHRISTCHURCH PLACE, CHRISTCHURCH","","Dublin","€159,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2016","IDLEHOUR, ST FINBARS, AILESBURY RD DUBLIN 4","Dublin 4","Dublin","€1,820,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","10 Marian Road, Rathfarnham","Dublin 14","Dublin","€463,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","107 FOREST FIELDS RD, RIVERVALLEY, SWORDS","","Dublin","€233,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","114 RATH GEAL, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€117,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","12 ALBERT COLLEGE LAWN, GLASNEVIN, DUBLIN 9","Dublin 9","Dublin","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","12 CHURCHFIELD LAWNS, SKERRIES, DUBLIN","","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","14 Bellevue Park, Blackrock, Co. Dublin","","Dublin","€815,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","14 HUNTSTOWN AVE, HARTSTOWN, DUBLIN 15","Dublin 15","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","15 SAGGART LAKES, SAGGART, DUBLIN","Dublin 24","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","157 MILLRACE RD, PHOENIX PARK RACECOURSE, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","16 SEABROOK, BROOK LANE, RUSH","","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","17 Seascape, 366 Clontarf Road, Dublin 3","Dublin 3","Dublin","€519,823.78","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/02/2016","19 Parkside Avenue, Malahide Road, Balgriffin","Dublin 13","Dublin","€308,370.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/02/2016","19 THE DALE, KINGSWOOD HEIGHTS, TALLAGHT DUBLIN 24","Dublin 24","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","19 WESTWAY PARK, BLANCHARDSTOWN, DUBLIN 15","","Dublin","€147,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","2 WINDSOR ROAD, RATHMINES, DUBLIN 6","","Dublin","€1,300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","20 Skreen Road, Navan Road","Dublin 7","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","20 STAPLETON HOUSE, 33 MOUNTJOY SQ EAST, DUBLIN 1","Dublin 1","Dublin","€164,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","206 THE HAZEL, GRANGE HALL, RATHFARNHAM DUBLIN 16","Dublin 16","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","21 MONKSTOWN AVE, MONKSTOWN, DUBLIN","","Dublin","€740,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","23 Bracken Park Close, Carpenterstown Road, Castleknock","Dublin 15","Dublin","€676,145.13","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/02/2016","24 COLIMORE ROAD, DALKEY, CO. DUBLIN","","Dublin","€2,700,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","24 HAZELBROOK DR, TERENURE, DUBLIN 6W","","Dublin","€515,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","26 TICKNOCK WAY, TICKNOCK HILL, SANDYFORD DUBLIN 18","Dublin 18","Dublin","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","27 WHITESTOWN AVE, BLANCHARDSTOWN, DUBLIN 15","Dublin 15","Dublin","€164,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","29 BANNOW RD, CABRA WEST, DUBLIN 7","Dublin 7","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","3 2 BOYD HOUSE, HARBOUR RD, HOWTH","Dublin 13","Dublin","€499,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","3 Elder Heath Court, Elder Heath, Kiltipper Road","Dublin 24","Dublin","€229,074.89","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/02/2016","30 RATHLAWNS, RATHCOOLE, CO. DUBLIN","Dublin 24","Dublin","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","33 GATEWAY VIEW, BALLYMUN RD, BALLYMUN DUBLIN 11","Dublin 11","Dublin","€97,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","34 MARIAN GROVE, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","€497,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","35 GLEN ELLAN GROVE, SWORDS, DUBLIN","","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","42 CEDARWOOD GROVE, GLASNEVIN, DUBLIN 11","Dublin 11","Dublin","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","53 Nash Street, Inchicore, Dublin","Dublin 8","Dublin","€167,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","538 NORTH CIRCULAR RD, DUBLIN 1, DUBLIN","Dublin 1","Dublin","€224,666.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","6 ADAIR, SERPENTINE AVE, BALLSBRIDGE DUBLIN 4","Dublin 4","Dublin","€312,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","64 LANDSDOWNE VILLAGE, SANDYMOUNT, DUBLIN 4","","Dublin","€334,150.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","69 Emmet Road, Inchicore","Dublin 8","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","8 BEECH DR, DUNDRUM, DUBLIN 14","Dublin 16","Dublin","€532,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","88 FOXFIELD PARK, RAHENY, DUBLIN 5","Dublin 5","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","9 HEATHER LAWN, MARLAY WOOD, RATHFARNHAM DUBLIN 16","Dublin 16","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","APARTMENT 44 SWEETMAN HOUSE, LONGFIELD ROAD  THE COAST, BALDOYLE  DUBLIN 13","Dublin 13","Dublin","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","APT 38 BALLINTYRE, DEMESNE, BALLINTYRE HALL BALLINTEER","","Dublin","€327,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","APT 511, TALBOT HALL, TALBOT ST","","Dublin","€131,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","APT. 1, 30 EAST ESSEX STREET, TEMPLE BAR","","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","APT.2, 30 EAST ESSEX STREET, TEMPLE BAR","","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2016","SPRINGFIELD, CHAPEL ROAD, KINSEALY","","Dublin","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","1 FORTVIEW AVE, CLONTARF, DUBLIN 3","Dublin 3","Dublin","€472,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","10 Cannon Place, Herbert Road, Sandymount","Dublin 4","Dublin","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","108 HILLSIDE, DALKEY, DUBLIN","","Dublin","€620,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","11 Cannon Place, Herbert Road, Sandymount","Dublin 4","Dublin","€625,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","12 Cannon Place, Herbert Road, Sandymount","Dublin 4","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","12 OAKLANDS PARK, SWORDS, DUBLIN","","Dublin","€231,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","13 Cannon Place, Herbert Road, Sandymount","Dublin 4","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","15 Cannon Place, Herbert Road, Sandymount","Dublin 4","Dublin","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","16 Cannon Place, Herbert Road, Sandymount","Dublin 4","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","16 CONNAWOOD COPSE, OLD CONNAWOOD, BRAY","","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","160 CORBAWN WOOD, SHANKILL, DUBLIN","Dublin 18","Dublin","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","17 Cannon Place, Herbert Road, Sandymount","Dublin 4","Dublin","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","18 Cannon Place, Herbert Road, Sandymount","Dublin 4","Dublin","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","180 LARKHILL RD, WHITEHALL, DUBLIN 9","Dublin 9","Dublin","€237,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","19 Cannon Place, Herbert Road, Sandymount","Dublin 4","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","20 Cannon Place, Herbert Road, Sandymount","Dublin 4","Dublin","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","21 Cannon Place, Herbert Road, Sandymount","Dublin 4","Dublin","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","22 Cannon Place, Herbert Road, Sandymount","Dublin 4","Dublin","€625,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","24 DODDER PARK RD, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","256 SWORDS RD, SANTRY, DUBLIN 9","","Dublin","€147,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","26 BLACKHALL SQ, NORTH KING ST, DUBLIN 7","Dublin 7","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","264 SWORDS RD, SANTRY, DUBLIN 9","Dublin 9","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","32 ASHLEY AVENUE, MALAHIDE ROAD, SWORDS","","Dublin","€228,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","32 BELFRY PARK, CITYWEST, DUBLIN 24","","Dublin","€147,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","4  Parkside Avenue, Parkside, Malahide Road","Dublin 13","Dublin","€282,248.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/02/2016","41 BALLSBRIDGE WOOD, CRAMPTON AVE, BALLSBRIDGE DUBLIN 4","Dublin 4","Dublin","€331,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","53 Percy Place, Dublin 4","Dublin 4","Dublin","€1,700,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","56 ANNAMOE RD, CABRA, DUBLIN","Dublin 7","Dublin","€445,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","7 Cannon Place, Herbert Road, Sandymount","Dublin 4","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","8 Cannon Place, Herbert Road, Sandymount","Dublin 4","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","8 FOREST HILLS, FOREST ROAD, SWORDS","","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","8 MOYLARAGH MEWS, BALBRIGGAN, DUBLIN","","Dublin","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","81 THE GROVE, HUNTERS RUN, CLONEE DUBLIN 15","Dublin 15","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","85 CHERRYFIELD RD, WALKINSTOWN, DUBLIN 12","Dublin 12","Dublin","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","9 Cannon Place, Herbert Rad, Sandymount","Dublin 4","Dublin","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","Apartment 19 The Malton, 31-33 Merrion Road, Ballsbridge","Dublin 4","Dublin","€750,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","APT 14 HAZELBROOK APTS, TERENURE RD WEST, DUBLIN 6","","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","APT.44  - BERESFORD HOUSE, CUSTOM HOUSE SQUARE, IFSC","Dublin 1","Dublin","€266,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","KILTIPPER RD, OLDBAWN, DUBLIN 24","Dublin 24","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2016","LISDERG, TOBERSOOL, BALBRIGGAN","","Dublin","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2016","1-3 CASTLE STREET, DUBLIN 2","","Dublin","€700,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2016","1 Fey Yerra Wood, Fey Yerra, Foxrock","Dublin 18","Dublin","€814,977.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/02/2016","1 WILLBROOK GROVE, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2016","10 BIRCHDALE CLOSE, KINSEALY COURT, KINSEALY","","Dublin","€267,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2016","10 Monkstown Court, Monkstown Farm, Monkstown","","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2016","108 ORLYNN PARK, LUSK, DUBLIN","","Dublin","€299,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2016","11 Monkstown Court, Monkstown Farm, Monkstown","","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2016","115 GLEANN NA RI, DRUIDS VALLEY, CABINTEELY","Dublin 18","Dublin","€233,750.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2016","12 Monkstown Court, Monkstown Farm, Monkstown","","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2016","13 ACHILL COURT, DRUMCONDRA, DUBLIN","Dublin 9","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2016","13Monkstown Court, Monkstown Farm, Monkstown","","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2016","14 BLACKWOOD LAWN, ONGAR CHASE, ONGAR DUBLIN 15","Dublin 15","Dublin","€485,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2016","14C Warrenhouse Road, Baldoyle","Dublin 13","Dublin","€698,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2016","15 Barnwell Walk, Barnwell  Hansfield, Dublin 15","Dublin 15","Dublin","€254,967.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"05/02/2016","164 BANGOR RD, CRUMLIN, DUBLIN 12","Dublin 12","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2016","165 BRACKEN HILL, ROCKVIEW, SANDYFORD","Dublin 18","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2016","18 DURHAM RD, SANDYMOUNT, DUBLIN 4","Dublin 4","Dublin","€1,100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
