Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"04/03/2010","1A, Sybil Hill Road, Raheny","Dublin 5","Dublin","€1,119,300.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2010","20 Marguerite Road, Glasnevin","","Dublin","€262,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2010","25 Delvin Banks, Naul","","Dublin","€361,233.49","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"04/03/2010","25 Hampton Street, Balbriggan","","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2010","26 RUTLAND STREET, STREET","Dublin 1","Dublin","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2010","28 belville court, johnstown road, cabinteely","","Dublin","€200,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/03/2010","35 Seafort Avenue, Sandymount","Dublin 4","Dublin","€630,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2010","37 Donore Avenue, South Circular Road","Dublin 8","Dublin","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2010","4 Dangan Park, Kimmage Road West, Dublin 12","Dublin 12","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2010","48a Belmayne Avenue, Belmayne, Balgriffin","Dublin 13","Dublin","€312,775.33","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/03/2010","49a Leinster Road, Rathmines, Dublin 6","Dublin 6","Dublin","€10,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2010","51 Glencairn Drive, The Gallops, Leopardstown","","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2010","54 Burnell Park Avenue, Castleknock, Dubin 15","","Dublin","€405,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2010","73 stannaway avenue, crumlin","Dublin 12","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/03/2010","9, Dunsoghly Close, Finglas","Dublin 11","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","10 Parkwood Avenue, Old Bawn, Tallaght","Dublin 24","Dublin","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","10 Rosevale, Howth Road  Raheny","Dublin 5","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","107 Clearwater Cove, Dun Laoghaire","","Dublin","€191,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","11 Carrs Mill, Donabate","","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","123 Hazelbury Green, Clonee","Dublin 15","Dublin","€272,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","13 Beverton Gardens, Donabate, Co. Dublin","","Dublin","€285,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/03/2010","135 Iceragh Road, Whitehall","Dublin 9","Dublin","€397,125.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","140 Vernon Avenue, clontarf, dublin 3","","Dublin","€570,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","15 WHITECHURCH COURT, RATHFARNHAM, DUBLIN 14","","Dublin","€233,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","153 Tritonville Road, Sandymount","","Dublin","€660,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","160 Biscayne Estate, Coast Road, Malahide","","Dublin","€600,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","162 Cashel Road, Crumlin, Dublin 12","Dublin 12","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","17  The Heights, Robswall, Malahide","","Dublin","€546,255.51","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"05/03/2010","17 Gainsborough Court, Swords Road, Dublin","","Dublin","€470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","181 Clokeen Road, Blackrock","","Dublin","€472,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","19 richmond cottages, north circular road","Dublin 7","Dublin","€220,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","19 Rivervalley Close, Swords","","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","2 Walpole Mews, Kincora Avenue, Clontarf","Dublin 3","Dublin","€480,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","20 Castle Avenue, Clontarf","Dublin 3","Dublin","€490,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","209 Philipsburgh Avenue, Fairview, Dublin 3","","Dublin","€277,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","21 Farmleigh Park, Farmleigh Woods, White's Road","Dublin 15","Dublin","€643,171.81","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"05/03/2010","287 Cushlawn Park, Killinarden, Tallaght","Dublin 24","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","32 waterside lawn, waterside, Swords road  malahide","","Dublin","€320,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"05/03/2010","47 melesian avenue, swords","","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","54 Greenville Terrace, South Circular Road, Dublin 8","Dublin 9","Dublin","€480,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","56 Patrician Villas, Stillorgan","","Dublin","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","6 Dodderdale, Rathfarnham, Dublin 16","","Dublin","€399,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","6 SOUTH SUMMER STREET, .","Dublin 8","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","61 Dodsboro Cottages, Lucan","","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","62A Corke Abbey, Bray","","Dublin","€312,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","71 Ravensdale Road, East Wall, Dublin","","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","98 Hazelwood Park, Artane","Dublin 5","Dublin","€93,750.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","Apartment 10, Merrion Hall.  Mount Merrion Avwnuw, Blackrock","","Dublin","€312,775.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/03/2010","APARTMENT 2 FOX COURT, BALBRIGGAN STREET, SKERRIES","","Dublin","€182,926.82","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/03/2010","Apartment 33 Waterside Lawn, Swords Road, Malahide","","Dublin","€210,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/03/2010","Apartment 3, 29 James's Walk, Rialto","Dublin 8","Dublin","€187,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"05/03/2010","Ashleigh, Beaumount Avenue, Churchtown","Dublin 14","Dublin","€370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","Dalriada, 6 Woodlands Park, Blackrock","","Dublin","€485,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/03/2010","Unit 128 Royal Canal Court, Royal Canal Way, Ashtown","","Dublin","€37,843.75","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"08/03/2010","10  Beverton Meadows, Donabate","","Dublin","€320,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/03/2010","109 CRESTON AVENUE, MEAKSTOWN, DUBLIN","Dublin 11","Dublin","€130,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/03/2010","109 Vernon Avenue, Clontarf","","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2010","12 Red Arches Road, The Coast, Baldoyle","Dublin 13","Dublin","€158,590.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/03/2010","174 Castlepark, Tallaght, Dublin 24","","Dublin","€207,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2010","19 Stralem Terrace, Ongar Park","","Dublin","€218,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2010","28 St Kevins Gardens, Dartry","Dublin 6","Dublin","€630,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2010","28, Charleville Close, Rathmines","Dublin 6","Dublin","€470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2010","32 Cill Cais, Old Bawn, Tallaght","","Dublin","€205,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/03/2010","32 Ellensborough Meadows, Kiltipper Road, Tallaght","","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2010","37 ROYAL CANAL BANK, PHIBSBOROUGH","","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2010","47 Haddington Square, Ballsbridge, dublin","","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2010","54 willington cresent, templeogue","Dublin 6w","Dublin","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2010","88 Castleknock Way, Castleknock","Dublin 15","Dublin","€427,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2010","88 Iveagh Gardens, Crumlin, Dublin 12","Dublin 12","Dublin","€460,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2010","APARTMENT 25, BELFRY GREEN, CITYWEST","","Dublin","€239,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2010","Apartment 40, Block C  Cannon Hall, Church Street East","","Dublin","€255,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/03/2010","APT 6, GRANGEGORMAN COURT, 2C LOWER GRANGEGORMAN","Dublin 7","Dublin","€185,021.98","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/03/2010","Apt. 16 Rosanule, Phoenix Park Racecourse, Castleknock","","Dublin","€295,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/03/2010","Falcondip, 23 Sion Road, Glenageary","","Dublin","€580,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/03/2010","Shanganna, 199 Rochestown Avenue, Dun Laoghaire","","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/03/2010","103  Ballymun Road, Glasnevin","","Dublin","€544,700.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/03/2010","105 Spiddal Road, Ballyfermot","Dublin 10","Dublin","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/03/2010","16, The Forum, Sandyford","Dublin 18","Dublin","€281,938.32","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"09/03/2010","177 Parklands, Northwood, Santry","","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/03/2010","20 Assumpta Park, Shankill","","Dublin","€30,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"09/03/2010","270 Malahide Road, Artane, Dublin","","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/03/2010","28 Castlegrange Road, Clondalkin, Dublin 22","","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/03/2010","36 South Hill, Dartry, Dublin 6","","Dublin","€1,372,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/03/2010","37 Belmayne Park North, Belmayne, Balgriffen","","Dublin","€225,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"09/03/2010","4 Bealing Walk, Tyrrelstown, Dublin 15","","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/03/2010","46 Park Lawn, Mount Prospect Avenue, Clontarf","Dublin 3","Dublin","€540,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/03/2010","46 Stratton Grove, Adamstown Square, Adamstown","","Dublin","€139,879.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/03/2010","48 Clonard Drive, Sandyford Road, Dublin 16","","Dublin","€470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/03/2010","48 Mount Andrew Dale, Lucan","","Dublin","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/03/2010","89 Rose Park, Balrothery, Balbriggan","","Dublin","€37,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/03/2010","Apartment 1, 55 Mountjoy square","","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/03/2010","Apt. 72 Cedar Square, The Cedars  Ridgewood, Forrest Road  Swords","","Dublin","€235,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/03/2010","AUBURN, SOUTH SHORE ROAD, RUSH","","Dublin","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/03/2010","Oakfield House, Newcastle","","Dublin","€367,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/03/2010","12 Henrietta Hall, Bolton Street, Dublin 1","","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/03/2010","14 Grove Avenue  Finglas, Dublin 11","","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/03/2010","14 Windsor road, Rathmines, Dublin","Dublin 6","Dublin","€1,298,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/03/2010","142 Finglas Park, Finglas, Dublin 11","Dublin 14","Dublin","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/03/2010","15 La Touche Road, Bluebell","Dublin 12","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/03/2010","17 Whitethorn Grove, Artane","Dublin 5","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/03/2010","183 landen road, ballyformot","Dublin 10","Dublin","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/03/2010","23 suir road, kilmainham","Dublin 8","Dublin","€166,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/03/2010","24 Belfrey Downs, Citywest, Dublin 24","","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/03/2010","26 Claremont Drive, Glasnevin, Dublin 11","","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/03/2010","30 HARCOURT HALL, CHARLOTTE WAY","","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/03/2010","34 The Priory, Donabate","","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/03/2010","36 Stratton Grove, Adamstown Square, Adamstown","","Dublin","€136,245.81","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/03/2010","46 Charleville Avenue, North Strand","Dublin 3","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/03/2010","54 WILLOW PARK GROVE, GLASNEVIN, DUBLIN","Dublin 11","Dublin","€407,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/03/2010","653 Collins Avenue, Whitehall, Dublin 9","","Dublin","€10,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/03/2010","66 CHURCHWELL ROAD, BELMAYNE, BALGRIFFIN","","Dublin","€315,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/03/2010","66 Sandyhill Gardens, Ballymun  Dublin 11","","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/03/2010","69 Mount Oliver Road, Kilbarrack, Dublin 5","","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/03/2010","89 Crosbies Yard, Ossory Road","Dublin 3","Dublin","€188,986.78","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/03/2010","9 Glencairn Road, The Gallops, Leopardstown","","Dublin","€465,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/03/2010","9 The Paddocks View, Adamstown, Lucan","","Dublin","€180,617.22","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/03/2010","Apartment 146 Wyckham Point, Wyckham Way, Dundrum  D16","","Dublin","€286,343.61","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/03/2010","206 Shanliss, Santry","","Dublin","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/03/2010","23 knockneenagh road, clondalkin","Dublin 22","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/03/2010","24 Hillcrest Road, Newcastle Road, Lucan","","Dublin","€224,999.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/03/2010","29 Kilkee HOuse, Clare Village","Dublin 13","Dublin","€147,092.51","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/03/2010","39 Marlay View, Ballinteer","","Dublin","€292,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/03/2010","42 ARDAGH AVENUE, BLACKROCK","","Dublin","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/03/2010","50 HARBOUR VIEW, CROFTON ROAD, DUN LAOGHAIRE","","Dublin","€314,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/03/2010","52 College Square, Wainsfort Manor Drive, Terenure","Dublin 6w","Dublin","€771,233.48","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"11/03/2010","58 Stratton Walk, Adamstown Square, Adamstown","Dublin 15","Dublin","€260,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/03/2010","63 Glenfield Avenue, Clondalkin, Dublin 22","","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/03/2010","7 Colthurst Crescent, Lucan","","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
