Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"05/01/2016","42 OAK WAY, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€267,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2016","43 GRIFFITH HALL, GLANDORE RD, MARINO DUBLIN 9","Dublin 9","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2016","5 WILLOW GROVE, GREENPARK, CLONDALKIN DUBLIN 22","Dublin 22","Dublin","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2016","75 HYDE SQ, SOUTH CIRCULAR RD, DUBLIN 8","Dublin 8","Dublin","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2016","8 RICHMOND ROAD, FAIRVIEW, DUBLIN 3","","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/01/2016","APT 6, BLOCK 1, KILMAINHAM SQ DUBLIN 8","Dublin 8","Dublin","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","1 AUBURN VILLAS, RATHGAR RD, DUBLIN 6","Dublin 6","Dublin","€940,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","1 CHESTNUT PARK, WESTMINSTER PARK, FOXROCK","Dublin 18","Dublin","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","104 The Kilns, Portmarnock","Dublin 13","Dublin","€266,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","11 CORBALLY RISE, WESTBROOK GLEN, TALLAGHT DUBLIN 24","Dublin 24","Dublin","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","14 NORFOLK RD, PHIBSBOROUGH, DUBLIN 7","Dublin 7","Dublin","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","175 Old Distillery, Beresford Street, Dublin 7","Dublin 7","Dublin","€232,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","19 THE MILLS, EDENMORE PARK, RAHENY DUBLIN 5","Dublin 5","Dublin","€132,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","21 CARRICKHILL WALK, PORTMARNOCK, DUBLIN","Dublin 13","Dublin","€512,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","25 AILESBURY RD, BALLSBRIDGE, DUBLIN 4","Dublin 4","Dublin","€3,525,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","46 SOUTH LOTTS RD, RINGSEND, DUBLIN 4","Dublin 4","Dublin","€460,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","48 MOUNT PROSPECT DR, CLONTARF, DUBLIN 3","Dublin 3","Dublin","€470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","5 NICHOLAS AVENUE, CHURCH STREET, DUBLIN 7","","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","51 COOLATREE RD, BEAUMONT, DUBLIN 9","Dublin 9","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","56 TEMPLEOGUE WOOD, TEMPLEOGUE, DUBLIN 6W","","Dublin","€580,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","6 Camac View, Kilmainham, Dublin 8","Dublin 8","Dublin","€301,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","7 Dooroge Woods, Ballyboghill, Swords","","Dublin","€440,528.30","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"06/01/2016","8 The Crescent, Millers Glen, Swords","","Dublin","€259,868.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"06/01/2016","APT 1B, BEDFORD COURT, LOWER KIMMAGE RD DUBLIN 6W","","Dublin","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","DRAYTON MEWS, MONKSTOWN RD, MONKSTOWN","","Dublin","€900,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/01/2016","NAVICULA, OLD PORTMARNOCK, DUBLIN","Dublin 13","Dublin","€815,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","1 WHITES VILLAS, DALKEY, DUBLIN","","Dublin","€100,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","10 ROEBUCK HALL, ROEBUCK RD, CLONSKEAGH","Dublin 14","Dublin","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","10 THE FULMAR, BARNAGEERAGH COVE, SKERRIES","","Dublin","€277,533.04","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/01/2016","101 MARIAN RD, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","€494,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","13 OAKWOOD PARK, DUBLIN 11, DUBLIN","Dublin 11","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","14 CHAPEL FARM COPSE, LUSK, DUBLIN","","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","15 CASTLE PARK, SWORDS, DUBLIN","","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","15 Melville Park, Clock 17 Cityside, Meakestown  Finglas","Dublin 1","Dublin","€176,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"07/01/2016","17 Parkside Avenue, Parkside, Malahide Road","Dublin 13","Dublin","€288,539.64","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/01/2016","18 GLENMALURE PARK, CIRCULAR RD SOUTH, RIALTO","Dublin 8","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","2 LOHUNDA DALE, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","20 MILLTOWN HILL, MILLTOWN, DUBLIN 6","","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","23 PROSPECT MEADOWS, RATHFARNHAM, STOCKING LANE DUBLIN 16","Dublin 16","Dublin","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","23 WOODBROOK HALL, RIVERWOOD RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€247,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","27 BIRCHWOOD HEIGHTS, SPRINGFIELD, TALLAGHT DUBLIN 24","Dublin 24","Dublin","€176,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","28 CEDARMOUNT RD, MOUNT MERRION, DUBLIN","","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","29 WOODS END, RIVER RD, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","30 Coopers Wood, Kinsealy","","Dublin","€405,286.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/01/2016","30 MOUNT SANDFORD, MILLTOWN RD, SANDFORD DUBLIN 6","Dublin 6","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","31 CRESCENT PLACE, CLONTARF, DUBLIN 3","Dublin 3","Dublin","€220,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","33 FORGE AVENUE, THE FORGE, LUSK","","Dublin","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","33 Leinster Avenue, Strand Road North, Dublin 3","Dublin 3","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","4 Belarmine Walk, Stepaside, Dublin 18","Dublin 18","Dublin","€462,555.06","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"07/01/2016","43 SOUTH CIRCULAR ROAD, DUBLIN 8, DUBLIN","","Dublin","€920,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","5 KILLALA RD, DUBLIN 7, DUBLIN","Dublin 7","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","55 DRUMFIN RD, BALLYFERMOT, DUBLIN 10","Dublin 10","Dublin","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","6 Diswellstown Green, Hamilton Park, Castleknock","Dublin 15","Dublin","€348,017.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"07/01/2016","64 MARLBOROUGH COURT, MARLBOROUGH ST, DUBLIN 1","Dublin 1","Dublin","€232,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","7 CHURCHILL TERRACE, BALLSBRIDGE, DUBLIN 4","Dublin 4","Dublin","€805,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","APT 3, 288 RATHMINES RD LOWER, RATHMINES DUBLIN 6","Dublin 6","Dublin","€200,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","Apt 54, 109 Parnell Street","Dublin 1","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","APT 6, BRIGHTON HOUSE, SANDYCOVE RD","","Dublin","€293,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"07/01/2016","TROODOS, JORDANSTOWN, BALLOUGH","","Dublin","€312,800.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","114A Ballyshannon Road, Coolock, Dublin 5","Dublin 5","Dublin","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","12 Belarmine Walk, Stepaside, Dublin 18","","Dublin","€462,555.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/01/2016","133 BUTTERCUP PARK, DARNDALE, DUBLIN 17","Dublin 17","Dublin","€84,861.81","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","139 ST BRIGIDS GROVE, KILLESTER, DUBLIN 5","Dublin 5","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","15 BEAU PARK CLOSE, CLONGRIFFIN, DUBLIN 13","Dublin 13","Dublin","€221,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","15 the fulmar, barnageeragh cove, skerries","","Dublin","€259,911.89","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/01/2016","172 CHARLOTTE QUAY DOCK, RINGSEND RD DUBLIN 4, DUBLIN","Dublin 4","Dublin","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","18 ST DECLANS TERRACE, MARINO, DUBLIN 3","","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","18 THE GLEN, BODEN PARK, RATHFARNHAM DUBLIN 16","Dublin 16","Dublin","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","19 CROTTY AVE, WALKINSTOWN, DUBLIN 12","Dublin 12","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","19 KILMACUD PARK, STILLORGAN, BLACKROCK","","Dublin","€498,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","2 Ballyroan Lodge, Rathfarnham, Dublin 16","Dublin 16","Dublin","€297,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","2 TALBOT COURT, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","20 Fairhaven Road, Castleknock Road, Castleknock","Dublin 5","Dublin","€449,339.20","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"08/01/2016","21 CHERBURY GARDENS, BOOTERSTOWN AVE, BLACKROCK","","Dublin","€1,075,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","21 FISHERMANS WHARF, RINGSEND, DUBLIN 4","Dublin 4","Dublin","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","21 ST COLUMCILLES DR, SWORDS, DUBLIN","","Dublin","€277,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","21 St. Johns Drive, Clondalkin","Dublin 22","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","22 CRUMLIN RD, APT, DUBLIN 12","Dublin 12","Dublin","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","25 SHANARD RD, SANTRY, DUBLIN 9","Dublin 9","Dublin","€302,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","27 CASTLE GATE, LORD EDWARD ST, DUBLIN 2","Dublin 2","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","27 PINEWOOD, BALLYBRACK, DUBLIN","","Dublin","€45,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","285 PARKLANDS, SANTRY, DUBLIN 9","Dublin 9","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","29 EAST WALL ROAD, FAIRVIEW, DUBLIN 3","","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","3 BROOKFIELD, MOUNT MERRION AVE, BLACKROCK","","Dublin","€875,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","3 FAIRLAWN PK, DUBLIN 11, DUBLIN","Dublin 11","Dublin","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","3 Glen Lawn Drive, The Park, Cabinteely","Dublin 18","Dublin","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","3 Glin Park, Coolock, Dublin 5","Dublin 17","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","3 MONKSLEA, BORU COURT, FOREST ROAD","","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","30 Chapel Farm Avenue, Lusk","","Dublin","€176,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","385 NORTH CIRCULAR RD, PHIBSBOROUGH, DUBLIN 7","Dublin 7","Dublin","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","41 Priory Road, Harolds Cross Road, Dublin 6W","","Dublin","€750,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","44 OAKLANDS AVE, SWORDS, DUBLIN","","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","5 BROOKLAWN WOOD, STRADBROOK RD, BLACKROCK","","Dublin","€307,997.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","5 CHERRY LODGE, FARMLEIGH AVE, CASTLEKNOCK","Dublin 15","Dublin","€372,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","5 TALAVERA HOUSE, MYRTLE RD, THE COAST DUBLIN 13","Dublin 13","Dublin","€148,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","55 CHURCH AVE, PORTMARNOCK","Dublin 13","Dublin","€370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","6 BEECHFIELD HAVEN, SHANKILL, DUBLIN","Dublin 18","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","61 PRIORS GATE, GREENHILLS RD, TALLAGHT DUBLIN 24","Dublin 24","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","77 THE WOOD, MILLBROOK LAWNS, TALLAGHT DUBLIN 24","Dublin 24","Dublin","€240,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","8 LINDISFARNE WALK, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€145,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","83 SHANAGARRY APTS, MILLTOWN, DUBLIN 6","Dublin 6","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","9 JOHNSTOWN HOUSE, BALLYGALL RD EAST, GLASNEVIN DUBLIN 11","Dublin 11","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","91 THE WAXWORKS, THE VILLAGE, RATHBORNE DUBLIN 15","Dublin 15","Dublin","€125,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","Apartment 10, Cumberland Row, North Cumberland Street","Dublin 1","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","APT 11, 37 MAIN ST, BEAUPARK DUBLIN 13","Dublin 15","Dublin","€99,942.03","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","APT 11, 37 MAIN ST, BEAUPARK DUBLIN 13","Dublin 15","Dublin","€99,942.03","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","APT 153, ADELAIDE SQ, WHITEFRIAR ST","Dublin 8","Dublin","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","APT 47, 25 WOLFE TONE ST, DUBLIN 1","Dublin 1","Dublin","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","APT 48, 25 WOLFE TONE ST, DUBLIN 1","Dublin 1","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","APT 49, 25 WOLFE TONE ST, DUBLIN 1","Dublin 1","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","APT 51, 25 WOLFE TONE ST, DUBLIN 1","Dublin 1","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","APT.49 KINGSTON HALL, HAROLD GRANGE RD, BALLINTEER","Dublin 15","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2016","No. 1 Coill Dubh Avenue, Coill Dubh, Malahide","","Dublin","€704,845.82","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"09/01/2016","88 MEADOW MOUNT, CHURCHTOWN, DUBLIN","Dublin 16","Dublin","€455,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/01/2016","2 LINDSAY RD, GLASNEVIN, DUBLIN 9","Dublin 9","Dublin","€775,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","1 Oak Hall, Malahide","","Dublin","€233,481.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/01/2016","10 FINISTERE, MAIN ST LOWER, RUSH","","Dublin","€197,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","10 LIBERTY COURT, LOWER CLANBRASSIL ST, DUBLIN 8","Dublin 8","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","124 FURRY PARK RD, KILLESTER, DUBLIN 5","Dublin 5","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","13 KILMORE RD, ARTANE, DUBLIN 5","Dublin 5","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","13 TEMPLE COTTAGES, BROADSTONE, DUBLIN 7","Dublin 7","Dublin","€221,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","132 MULVEY PARK, DUNDRUM, DUBLIN 14","Dublin 14","Dublin","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","15 BEN EDAIR RD, STONEYBATTER, DUBLIN 7","Dublin 7","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","15 FOX ROCK MOUNT, FOX ROCK, DUBLIN 18","Dublin 18","Dublin","€485,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","16 OAK LAWNS, ROYAL OAK SANTRY, DUBLIN 9","Dublin 9","Dublin","€289,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","16 THE COURT, PORTERS GATE, CLONSILLA DUBLIN 15","Dublin 15","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","174 GLASANON RD, FINGLAS EAST, DUBLIN 11","Dublin 11","Dublin","€179,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","19 ST JAMES RD, GREENHILLS ESTATE, DUBLIN 12","Dublin 12","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","2 ALTAMONT HALL, STONEY RD, DUNDRUM","Dublin 14","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","204 THE OLD CHOCOLATE FACTORY, KILMAINHAM SQ, KILMAINHAM","Dublin 8","Dublin","€337,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","23 LAKELANDS DR, KILMACUD RD UPPER, DUBLIN","","Dublin","€540,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","28 THE FORUM, BALLYMOSS RD, SANDYFORD","Dublin 18","Dublin","€288,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","29 CASTLEKNOCK WAY, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","3 Cooper's Wood, Kinsealy","","Dublin","€541,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/01/2016","3 Glencarrig, Brides Glen Road, Rathmichael","","Dublin","€748,898.67","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"11/01/2016","37 BELARMINE COURT, BELARMINE, STEPASIDE DUBLIN 18","Dublin 18","Dublin","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","38 GRANGE MANOR CLOSE, RATHFARNHAM, DUBLIN 16","Dublin 16","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","46 SHELTON PARK, DUBLIN 12, DUBLIN","Dublin 12","Dublin","€361,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","59 RIBH AVE, ARTANE, DUBLIN 5","Dublin 5","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","6 KILLAKEE GARDENS, FIRHOUSE, DUBLIN 24","Dublin 24","Dublin","€307,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","60 GLENHILL AVE, FINGLAS, DUBLIN 11","Dublin 11","Dublin","€257,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","60 LAVERNA WAY, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","7 DONNYCARNEY RD, DUBLIN 9, DUBLIN","Dublin 9","Dublin","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2016","8 DRAYTON CLOSE, MONKSTOWN, DUBLIN","","Dublin","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
