Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"01/10/2014","37 Mayeston Rise, Mayeston Hall, Dublin 11","Dublin 11","Dublin","€132,200.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/10/2014","4 ASHTON BROC, SWORDS, DUBLIN","","Dublin","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","4 HENLEY COURT, HENLEY VILLAS, CHURCHTOWN DUBLIN 14","Dublin 14","Dublin","€895,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","4 MARSHAM COURT, KILMACUD RD UPPER, STILLORGAN","","Dublin","€452,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","41 IDRONE PARK, KNOCKLYON, TEMPLEOGUE DUBLIN 16","Dublin 16","Dublin","€440,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","5 Coolkill, Sandyford","Dublin 18","Dublin","€700,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","5 PALMERS GROVE, PALMERSTOWN MANOR, DUBLIN 20","Dublin 20","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","50 MUSIC HALL, COWS LANE, TEMPLE BAR DUBLIN 1","","Dublin","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","54 MILLMOUNT AVE, DRUMCONDRA, DUBLIN 9","Dublin 9","Dublin","€418,010.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","55 PATRICK ST, DUN LAOGHAIRE, DUBLIN","","Dublin","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","6 DROMARD RD, DRIMNAGH, DUBLIN 12","Dublin 12","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","6 KENILWORTH MANOR, HAROLDS CROSS, DUBLIN 6","","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","6 The Grove, Hanstead, Lucan","","Dublin","€207,005.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/10/2014","60 Ballyroan Road, Rathfarnham","Dublin 16","Dublin","€330,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","61 BATH AVE, SANDYMOUNT, DUBLIN 4","Dublin 4","Dublin","€665,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","61 St. James' Wood, South Circular Road","Dublin 8","Dublin","€203,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","68 LA ROCHELLE, CHRISTCURCH, DUBLIN 8","Dublin 8","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","7 KILWORTH RD, DRIMNAGH, DUBLIN 12","Dublin 12","Dublin","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","75 BROADFORD DRIVE, BALINTEER, DUBLIN 16","Dublin 16","Dublin","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","9 LOWER DRUMCONDRA RD, DUBLIN CITY","Dublin 9","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","9 The Avenue, Aubrey Manor, Rathcoole","","Dublin","€365,854.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"01/10/2014","9 THORNLEIGH SQ, APPLEWOOD VILLAGE, SWORDS","","Dublin","€75,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","90 SMITHFIELD VILLAGE, DUBLIN","Dublin 7","Dublin","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","Apartment 42, The Hardwicke, North Brunswick Street","Dublin 2","Dublin","€162,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","Apt 22, Granitefield Manor, Rochestown Avenue","","Dublin","€190,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","APT 7, 436 NORTH CIRCULAR RD, DUBLIN 7","Dublin 7","Dublin","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","FIRST FLOOR RETURN FLAT, 4 LEESON PARK, RANELAGH","Dublin 6","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"01/10/2014","Greenacre, Ballybride Road, Rathmichael","Dublin 18","Dublin","€1,200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","10 ROCHDALE, HONEY PARK, KILL AVENUE","Dublin 15","Dublin","€153,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","12 BENBULBIN AVENUE, DRIMNAGH, DUBLIN 12","","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","125 RATHDOWN PARK, TERENURE, DUBLIN 6","","Dublin","€615,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","13 TULLYHALL WAY, LUCAN, CO DUBLIN","","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","14 DODDER LAWN, DODDER VALLEY PARK, FIRHOUSE DUBLIN 24","Dublin 24","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","146 Hampton Wood Road, Hampton Wood, Finglas","Dublin 11","Dublin","€127,753.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"02/10/2014","146/146A NORTH STRAND ROAD, DUBLIN 3","Dublin 3","Dublin","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","15 LORCAN AVE, SANTRY, DUBLIN 9","Dublin 9","Dublin","€282,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","16  Comerfords Cross, Portmarnock, County Dublin","Dublin 13","Dublin","€246,669.62","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/10/2014","17 LANDSCAPE PARK, CHURCHTOWN, DUBLIN 14","Dublin 14","Dublin","€520,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","18 Royse Road, Phibsborough","Dublin 7","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","19 Stocking Wood Walk, Rathfarnham, Dublin 16","","Dublin","€356,828.19","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"02/10/2014","19B CURZON STREET, DUBLIN, DUBLIN8","Dublin 8","Dublin","€54,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","26 GREENFIELD RD, MOUNT MERRION, BLACKROCK","","Dublin","€1,080,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","26 LOHUNDA CRESCENT, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","262 CASTLECURRAGH HEATH, MULHUDDART, DUBLIN CITY","Dublin 15","Dublin","€178,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","28 BALLYBOUGH RD, DUBLIN 3, DUBLIN","Dublin 3","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","28 Brickfield Drive, Honeypark, Dun Laoghaire","","Dublin","€625,551.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"02/10/2014","29 Ardagh Drive, Blackrock, Co. Dublin","","Dublin","€620,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","29 SANDYFORD VIEW, SANDYFORD, DUBLIN 18","Dublin 18","Dublin","€212,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","3 BARBERSTOWN, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","3 WOODFIELD AVE, DUBLIN 10, DUBLIN","Dublin 10","Dublin","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","36 THE WILLOWS, GLASNEVIN, DUBLIN 11","Dublin 11","Dublin","€270,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","369 CLOGHER RD, CRUMLIN, DUBLIN 12","Dublin 12","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","41 TEMPLEVILLE DR, TERENURE, DUBLIN 6W","","Dublin","€520,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","43 OLDCOURT LODGE, BALLYCULLEN, DUBLIN","Dublin 24","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","43 SHREWSBURY PARK, BALLSBRIDGE, DUBLIN","Dublin 4","Dublin","€670,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","5 THE GROVE, HANSTEAD, LUCAN","","Dublin","€204,581.75","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/10/2014","54 STRATFORD HAVEN, RATHGAR, DUBLIN 6","Dublin 6","Dublin","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","55A St Johns Close, Clondalkin","Dublin 22","Dublin","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","59 STRAND RD, SANDYMOUNT, DUBLIN 4","Dublin 4","Dublin","€1,300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","6 Premier Square, Glasnevin, Dublin 11","Dublin 11","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","6 Prospect Square, Glasnevin","Dublin 9","Dublin","€307,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","69 SUNDALE AVENUE, TALLAGHT, DUBLIN 24","","Dublin","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","8 Raglan House, Serpentine Avenue, Ballsbridge","Dublin 4","Dublin","€302,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","97 EDEN VILLAS, GLASTHULE, DUBLIN","","Dublin","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","Apartment 6, 133 Anglesea Road, Donnybrook","Dublin 4","Dublin","€510,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","APT 10 STEWART HOUSE, 182 PARNELL STREET, DUBLIN 1","","Dublin","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","APT 1, 7A FOWNES ST, TEMPLE BAR DUBLIN 2","Dublin 2","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","Apt 303  Cubes 3, Beacon South Quarter, Sandyford","Dublin 18","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","Apt 509  Cube 3, Beacon South Quarter, Sandyford","Dublin 18","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","APT 7 STEWART HOUSE, 182 PARNELL STREET, DUBLIN 1","","Dublin","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","Apt. 46 Castlepark Residence, Castlepark Road, Sandycove","","Dublin","€427,312.78","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/10/2014","BLOOMFIELD, 29 HOWTH RD, CLONTARF","Dublin 3","Dublin","€780,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/10/2014","No. 9 The Grove  Hanstead, Newcastle Road  Lucan, Co Dublin","","Dublin","€203,700.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/10/2014","1 Grove Park Crescent, Glasnevin, Dublin 11","Dublin 11","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","1 HAZEL GROVE COURT, TALLAGHT, DUBLIN","Dublin 24","Dublin","€108,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","10 HEUSTON SQ, DUBLIN 8, DUBLIN","Dublin 8","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","10 WOODVIEW PARK, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","100 HADDINGTON RD, BALLSBRIDGE, DUBLIN 4","Dublin 4","Dublin","€715,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","105 MOYVILLE, RATHFARNHAM, DUBLIN 16","Dublin 16","Dublin","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","113 ST MAELRUANS PARK, TALLAGHT, DUBLIN 24","Dublin 24","Dublin","€87,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","12 Bracken Park Drive, Castleknock","Dublin 15","Dublin","€710,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"03/10/2014","12 DODDER AVE, DODDER VALLEY PARK FIRHOUSE RD, DUBLIN 24","Dublin 24","Dublin","€352,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","13 TEMPLE GARDENS, NORTHWOOD, SANTRY DUBLIN 9","Dublin 9","Dublin","€133,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","13 WOODSTOWN HEIGHTS, KNOCKLYON DUBLIN 16, DUBLIN","Dublin 16","Dublin","€422,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","14 Seapark Drive, Clontarf","Dublin 3","Dublin","€500,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","15 Georges Court, George's Hill, Balbriggan","Dublin 7","Dublin","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","15 Georges Court, George's Hill, Balbriggan","Dublin 7","Dublin","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","157 Beaumont Road, Beaumont, Dublin 9","Dublin 9","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","16 BLOOMFIELD PARK, BLOOMFIELD AVE, DONNYBROOK DUBLIN 4","Baile Átha Cliath 4","Dublin","€531,867.00","No","No","Teach/Árasán Cónaithe Atháimhe",""
"03/10/2014","16 The Barley Store, Baker's Yard, Portland Street North","Dublin 1","Dublin","€183,788.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","16 WILLSBOROUGH, CLONSHAUGH ROAD, DUBLIN 17","Dublin 17","Dublin","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","164 HOLYWELL, KILMACUD RD UPPER, DUBLIN 14","Dublin 14","Dublin","€640,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","17 FLEURVILLE, SARSFIELD ROAD, INCHICORE","","Dublin","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","18 CASTLEHEATH, MALAHIDE, DUBLIN","","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","18 The Barley Store, Baker's Yard, Portland Street North","Dublin 1","Dublin","€163,683.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","188 ALPINE HEIGHTS, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€183,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","19 The Barley Store, Baker's Yard, Portland Street North","Dublin 1","Dublin","€163,683.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","20 ST EITHNE ROAD, CABRA, DUBLIN 7","","Dublin","€187,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","20 STATIONCOURT WAY, COOLMINE, DUBLIN 15","Dublin 15","Dublin","€247,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","21 WILLSBOROUGH, CLONSHAUGH ROAD, DUBLIN 17","Dublin 17","Dublin","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","217 Galloping Green, Stillorgan Road, Cunty Dublin","","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","22 HARBOUR MILL, LINNEN HALL, BALBRIGGAN","","Dublin","€76,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","22 MULVEY PARK, DUNDRUM, DUBLIN 14","Dublin 14","Dublin","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","22 RIBH RD, ARTANE, DUBLIN 5","Dublin 5","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","22 The Meadows, Clonsilla","Dublin 15","Dublin","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","23 Butterfield Drive, Rathfarnham, Dublin 16","Dublin 14","Dublin","€1,401,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","23 MOYLARAGH DR, BALBRIGGAN, DUBLIN","","Dublin","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","23 REDWOOD, HOLLYSTOWN, DUBLIN 15","Dublin 15","Dublin","€218,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","24 Wellington House, Ballsbridge","Dublin 4","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","25 MOUNT BELLEW CRESCENT, LUCAN, DUBLIN","","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","255 B ORWELL PARK GLADE, TEMPLEOGUE, DUBLIN 6W","","Dublin","€482,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","28 COMERFORDS CROSS, STRAND ROAD, PORTMARNOCK","","Dublin","€279,995.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/10/2014","28 LIMELAWN HILL, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","€268,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","28 The Barley Store, Baker's Yard, Portland Street North","Dublin 1","Dublin","€184,092.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","3 Dargan's Way, Railway Avenue, Sutton","Dublin 13","Dublin","€497,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"03/10/2014","31 GANDON CLOSE, HAROLDS CROSS, DUBLIN 6W","","Dublin","€171,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","34 ASHGROVE, BASKIN, KINSEALY","Dublin 15","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","34 MELVILLE VIEW, FINGLAS, DUBLIN 11","Dublin 11","Dublin","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","34A ARDLORCAN, STILLORGAN, DUBLIN","","Dublin","€545,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","37 MARINERS COURT, SUTTON, DUBLIN 13","Dublin 13","Dublin","€248,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","383 CLOGHER RD, CRUMLIN DUBLIN 12, DUBLIN","Dublin 12","Dublin","€258,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","4 SYCAMORE DR, THE PARK, CABINTEELY DUBLIN 18","Dublin 18","Dublin","€417,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","40 ST BRENDANS CRESENT, WALKINSTOWN, DUBLIN 12","Dublin 12","Dublin","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","42 RUGBY RD, RANELAGH, DUBLIN 6","Dublin 6","Dublin","€585,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","43 ALMA ROAD, MONKSTOWN, CO DUBLIN","","Dublin","€2,625,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","46 Bracken Park Drive, Carpenterstown Road, Castleknock","Dublin 15","Dublin","€585,902.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/10/2014","48 The Oat House, Baker's Yard, Portland Street North","Dublin 1","Dublin","€163,683.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","49 SWIFTBROOK DR, FORTUNESTOWN TALLAGHT, DUBLIN 24","Dublin 24","Dublin","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","4A Belleville Avenue, Rathgar, Dublin 6","Dublin 6","Dublin","€495,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","5 BROADFORD CLOSE, BALLINTEER, DUBLIN 16","Dublin 16","Dublin","€398,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","5 PARK COURT, GLENAGEARY HEIGHTS, GLENAGEARY","","Dublin","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","5 WOODSIDE HALL, TINKNOCK HILL, SANDYFORD DUBLIN 18","Dublin 18","Dublin","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","50 MILLTOWN AVE, MOUNT ST ANNES, MILLTOWN DUBLIN 6","Dublin 6","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","52 SYCAMORE ROAD, FINGLAS, DUBLIN 11","","Dublin","€30,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","54 The Oat House, Baker's Yard, Portland Street North","Dublin 1","Dublin","€163,683.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","58 HAMPTON WOOD AVE, HAMPTON WOOD, FINGLAS DUBLIN 11","Dublin 11","Dublin","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","59 CHURCHWELL DR, BELMAYNE, DUBLIN 17","Dublin 13","Dublin","€110,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","59 The Oat House, Baker's Yard, Portland Street North","Dublin 1","Dublin","€163,683.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","6 Brickfield Way, Honeypark, Dun Laoghaire","","Dublin","€537,445.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"03/10/2014","6 STATION COURT, DONABATE, DUBLIN","","Dublin","€162,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","60 The Oat House, Baker's Yard, Portland Street North","Dublin 1","Dublin","€163,683.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","61 The Oat House, Baker's Yard, Portland Street North","Dublin 1","Dublin","€163,683.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","62 Briarfield Grove, Kilbarrack, Dublin 5","Dublin 5","Dublin","€153,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","64 CASTLECURRAGH HEATH, BLANCHARDSTOWN, DUBLIN 15","Dublin 15","Dublin","€177,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","65 GRACE PARK TERRACE, DRUMCONDRA, DUBLIN 9","Dublin 9","Dublin","€555,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","79 WESTGATE, CHRISTCHURCH, DUBLIN 8","Dublin 8","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","8 Dargan's Way, Sutton","Dublin 13","Dublin","€385,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/10/2014","8 KINVARA DR, NAVAN RD, DUBLIN 7","Dublin 7","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","8 The Laurel  Grattan Wood, Hole in the Wall Road, Dublin 13","Dublin 13","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","81 Mount Merrion Avenue, Blackrock, County Dublin","","Dublin","€2,200,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"03/10/2014","85 MOYVILLE, RATHFARNHAM, DUBLIN 16","Dublin 16","Dublin","€371,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","92 ABBEYFIELD, KILLESTER, DUBLIN 5","Dublin 5","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","95 TOLKA EST, GLASNEVIN, DUBLIN 11","Dublin 11","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","98 WATSON PARK, KILLINEY, DUBLIN","","Dublin","€470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","Apartment 12  Quartiere Bloom, Block B  Quartiere Bloom, Lower Ormond Quay","Dublin 1","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","Apartment 9, Cypress, Hazeldene","Dublin 4","Dublin","€740,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","Apt 10 The Barley Store, Baker's Yard, Portland Street North","Dublin 1","Dublin","€163,683.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/10/2014","Apt 10 The Oat House, Baker's Yard, Portland Street North","Dublin 1","Dublin","€163,683.00","No","No","Second-Hand Dwelling house /Apartment",""
