Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"02/02/2010","20 Royal Canal Court, Ashtown, Dublin 15","Dublin 15","Dublin","€17,666.67","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/02/2010","22 ORWELL GARDENS, RATHGAR","","Dublin","€246,666.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"02/02/2010","24 Glencairn Crescent, The Gallops, Sandyford","","Dublin","€400,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2010","27 Broadfield Avenue, Rathcoole","","Dublin","€303,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2010","29 Castleview Avenue, Swords","","Dublin","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2010","32 westbrook green, balbriggan","","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2010","4 Ridgewood Close, Skerries","","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2010","58 Achill Square, Waterville, Blanchardstown","","Dublin","€270,000.00","No","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"02/02/2010","60/61 The Elms, Mount Merrion Avenue, Blackrock","","Dublin","€685,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"02/02/2010","Apt 3  Block 10  Gallery Quay, Grand Canal Square  Dublini 2","","Dublin","€244,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2010","1 Loreto Row, Rathfarnham","Dublin 18","Dublin","€229,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2010","10 Mounttown Park, Dun Laoghaire","","Dublin","€515,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2010","108 Churchview Road, Killiney","","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2010","10, Mount Anville Wood, Stillorgan","","Dublin","€725,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2010","110 CIANLEA, SWORDS","","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2010","12 Hermitage Road, Lucan","","Dublin","€276,100.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2010","142 Turvey Walk, Donabate, County Dublin","","Dublin","€185,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/02/2010","153 Wyckham Point, Wyckham Way, Dumdrum","Dublin 16","Dublin","€299,559.47","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"03/02/2010","19 Westbrook Avenue, Balbriggan","","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2010","33  Leinster Square, Rathmines, Dublin 6","Dublin 6","Dublin","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2010","4 Airpark Rise, Rathfarnham, Dublin 16","","Dublin","€317,180.61","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"03/02/2010","401 Gracepark Heights, Drumcondra","","Dublin","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2010","41 Silchester Park, Glenageary, Dun Laoghaire","","Dublin","€610,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2010","5  Russell Avenue, Dublin 3","","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2010","6 Mount Symon Crescent, Clonsilla, Dublin 15","","Dublin","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2010","7 Shanowen Drive, Santry, Dublin","Dublin 9","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2010","8  PALMERS GLADE, PALMERSTOWN","","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2010","9 Monastery Gate Lawns, Clondalkin, Dublin 22","","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"03/02/2010","Apartment 17, Hybreasal, South Circular Road","Dublin 8","Dublin","€155,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"03/02/2010","Station View, Donbate","","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","10 BELTON PARK GARDENS, DONNYCARNEY","","Dublin","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","11 Alderpark Court, Springfield, Tallaght","","Dublin","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","11 Fitzgerald Street, Harolds Cross","Dublin 6w","Dublin","€323,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","11 Griffeen Glen Boulevard, Lucan","","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","14 Dawson Court, Cross Avenue, Blackrock","","Dublin","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","16 Stocking Wood Manor, Stocking Avenue, Rathfarnham","Dublin 16","Dublin","€362,995.59","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/02/2010","17 lyons Avenue South, Newscastle","","Dublin","€185,567.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","17 Mount Garrett Park, Tyrrelstown","","Dublin","€257,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","171 Belmont Park, Raheny","","Dublin","€282,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","18 Glasnevin Woods, Ballyboggan Road, Glasnevin","Dublin 11","Dublin","€287,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","19 golden ridge avenue, skerries road, rush","","Dublin","€132,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","19A Waterside Crescent, Portmarnock","","Dublin","€250,000.00","Yes","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/02/2010","2 Braemor Avenue, Churchtown","","Dublin","€497,250.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","20 aspen lawns, clonsilla, d 15","","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","22 Rathoath Drive, Finglas, Dublin 11","","Dublin","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","26 PINEWOOD PARK, RATHFARNHAM","Dublin 16","Dublin","€485,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","3 Oliver Plunkett Avenue, Monkstown Farm, Monkstown","","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","30 Booterstown Avenue, Booterstown","","Dublin","€720,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","31 Derrynane Gardens, Sandymount, Dublin 4","","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","33 Carysfort Park, Blackrock","","Dublin","€85,416.67","Yes","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","339 GRIFFITH AVENUE, DRUMCONDRA","Dublin 9","Dublin","€760,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","34 The Pines, Howth Road, Killester","Dublin 5","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","35 Fernleigh, Sandyford","","Dublin","€370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","42 Cedar Lawn, The Cedars, Ridgewood  Swords","","Dublin","€285,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"04/02/2010","43 Deer park Road, Castleknock","Dublin 15","Dublin","€1,200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","56 The Pines, Howth Road, Killester","Dublin 5","Dublin","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","85 Wingfield, Enniskerry Road, Stepaside","","Dublin","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"04/02/2010","9 Allendale Lawn, Clonsilla, Dublin 15","Dublin 15","Dublin","€272,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","'Rowan', 72B Butterfield Avenue, Rathfarnham","Dublin 14","Dublin","€183,175.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"05/02/2010","104 Royal Canal Court, Royal Canal Way, Ashtown","Dublin 15","Dublin","€150,660.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/02/2010","109 Ayrfield Drive, Ayrfield","Dublin 13","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","10, Ashford Place, Stoneybatter","","Dublin","€172,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","11 Ballyore Road, Rathfarnham","","Dublin","€700,517.75","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","11 Belville Court, Johnstown Road, Dun Laoghaire","","Dublin","€230,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/02/2010","112 Southmede, Ballinteer Road, Dundrum","","Dublin","€336,800.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/02/2010","12 Mulberry Drive, Castleknock","Dublin 15","Dublin","€405,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","13 belville court, johnstown road, cabinteely","Dublin 18","Dublin","€260,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/02/2010","13 Coach House Square, Ballintyre Hall, Ballinteer Avenue","","Dublin","€220,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"05/02/2010","13 Prosepect View, Prospect Manor, Rathfarnham  D 16","","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","138 Morehampton Road, Donneybrook, Dublin 4","","Dublin","€456,569.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","14 Vernon Park, Clontarf, Dublin 3","","Dublin","€775,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","14 WESTON AVENUE, NAUL","","Dublin","€340,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/02/2010","17 Castleknock Vale, Castleknock, Dublin 15","Dublin 15","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","180 Collins Avenue, Whitehall, Dublin 9","","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","19 Stocking Wood Hall, Rathfarnham, Dublin 16","Dublin 16","Dublin","€216,250.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/02/2010","2  Cruise Park Rise, Tyrellstown, Dublin 15.","","Dublin","€275,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/02/2010","255 littlepace road, littlepace, clonee","Dublin 15","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","26 Hastings Green, Balbriggan","","Dublin","€148,898.68","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/02/2010","26 Seatown Villas, Swords","","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","3 Doolin House, Clare Village, Clare Hall Dublin 17","","Dublin","€114,499.39","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/02/2010","33 FOYLE ROAD, FAIRVIEW, DUBLIN 3","Dublin 3","Dublin","€71,956.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","38 aulden grange, santry","Dublin 9","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","4 Connaught Street, Phibsboro","Dublin 7","Dublin","€392,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","4 Tyrells Row, Lusk Village, Lusk","","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","47 Sillogue Gardens, Ballymun","Dublin 11","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","49 Palmerstown Drive, Palmerstown, Dublin","","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","53 Barons Hall Grove, Balbriggan","","Dublin","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","6 curragh hall, tyrrelstown","Dublin 15","Dublin","€216,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","73 Westbrook Park, Lucan","","Dublin","€122,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","75 rosemount estate, dundrum","Dublin 14","Dublin","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","8  Broadfield Meadows, Rathcoole","","Dublin","€299,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","87 St. Conleths Road, Greenhills, Dublin 12","","Dublin","€262,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","8B TEMPLE CRESCENT, BLACKROCK","","Dublin","€837,004.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"05/02/2010","9 Gainsborough Crescent, Malahide","","Dublin","€452,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","Apartment 45, Canon Hall, Church Street East","Dublin 3","Dublin","€229,075.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/02/2010","Apartment No. 78, The Dargan Building, Heuston South Quarter","Dublin 8","Dublin","€264,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"05/02/2010","Edenvale, South Strand, Skerries","","Dublin","€600,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","Ground Floor Flat, 73 Pembroke Lane, Ballsbridge","","Dublin","€470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"05/02/2010","No 9 Coach House Square, Ballintyre Hall, Ballinteer Avenue","","Dublin","€227,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"05/02/2010","SORRENTOVILLE, VICO ROAD, DALKEY","","Dublin","€2,400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"06/02/2010","19 Griffith Avenue, Drumcondra","Dublin 9","Dublin","€205,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/02/2010","1 Stocking Wood Way, Stocking Avenue, Rathfarnham","","Dublin","€286,344.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/02/2010","101 Windmill Park, Crumlin, Dublin 12","","Dublin","€196,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/02/2010","12 West Courtyard, Tullyvale, Cabinteely","Dublin 18","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2010","142 St Maelruans Park, Tallaght","Dublin 24","Dublin","€189,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2010","29 Sycamore Avenue, Kingswood Heights, Tallaght","","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2010","3 Woodstown Drive, Knocklyon, Dublin 16","","Dublin","€409,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2010","34 Creston Avenue, Meakstown","Dublin 11","Dublin","€270,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/02/2010","4 Washington Grove, Butterfield Avenue, Rathfarnham","","Dublin","€537,444.93","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"08/02/2010","43 Castle Riada Grove, Lucan","","Dublin","€277,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2010","50 Llewelyn Court, Grange Valley, Rathfarnham","","Dublin","€342,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2010","56 glencairn lawn, the gallops, leopardstown","Dublin 18","Dublin","€391,700.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2010","6 washington grove, butterfield avenue, rathfarnham","Dublin 6","Dublin","€559,471.36","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"08/02/2010","60 Villa Park Avenue, Navan Road","Dublin 7","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2010","65 Cadogan Road, Fairview","","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2010","7 Clonsilla Park, Blanchardstown, Dublin 15","","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2010","Apartment 17, Drury Hall, Stephen Street Lower","Dublin 2","Dublin","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2010","Apartment No 77 The Oval, Tullyvale, Cabinteely","Dublin 18","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2010","101 Braemor Road, Churchtown, Dublin 14","Dublin 14","Dublin","€388,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2010","12 College Manor, Drumcondra, Dublin","","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2010","14 Tullyhall Park, Lucan","","Dublin","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2010","15 Park Cresent House, Blackhorse Ave, Dublin 7","","Dublin","€138,610.16","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2010","22 Luttrelstown Court, Castleknock, Dublin 15","","Dublin","€370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2010","3 Hastings Drive, Balbriggan, Dublin","","Dublin","€148,898.67","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/02/2010","367 Clogher Road, Crumlin","","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2010","367 Clogher Road, Crumlin","","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2010","426 Pearse Villas, Sallynoggin","","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2010","44 Royal Canal Court, royal Canal Way, Ashtown","Dublin 15","Dublin","€143,612.33","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/02/2010","61 Thatch Road, Whitehall, Dublin 9","","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2010","78 Fassaugh Road, Cabra, Dublin 7","Dublin 7","Dublin","€173,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2010","8 Rushbrook Drive, Templeogue, Dublin 14","","Dublin","€25,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"09/02/2010","APARTMENT 31, RIVERSTOWN HOUSE, SPENCER DOCK  NORTH WALL QUAY","","Dublin","€295,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"09/02/2010","apt wyckham point, wyckham way, dundrum","Dublin 15","Dublin","€290,748.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/02/2010","106 Stepaside Park, Stepaside","","Dublin","€580,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2010","12 Ballentree Avenue, Tyrrelstown, Dublin 15","","Dublin","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2010","191 Timbermill, Kilmore Road, Artane","","Dublin","€193,832.70","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/02/2010","2 Dalriada Hall, Knocklyon","Dublin 16","Dublin","€293,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"10/02/2010","21  Belarmine Hall, Belarmine Avenue, Stepaside","Dublin 18","Dublin","€185,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/02/2010","3/3a ormeau drive, dalkey","","Dublin","€13,970.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2010","4 Glencairn Park, The Gallops, Leopardstown","Dublin 18","Dublin","€470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2010","5 Willowfield, Park Avenue, Sandymount","Dublin 4","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2010","50 Harty Place, Clanbrassil Street","","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2010","508 Time Place, 21 Corrig Road  Sandyford, Dublin 18","","Dublin","€273,127.75","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/02/2010","61 Belmayne Avenue, Belmayne, Balgriffin","Dublin 13","Dublin","€317,180.61","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/02/2010","82 Fitzroy Avenue, Drumcondra D. 9","","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2010","84 CASTLE RIADA GROVE, LUCAN","","Dublin","€223,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2010","85 Walkinstown Avenue, Walkinstown","Dublin 12","Dublin","€192,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2010","9 Weavers Hall, The Gallops, Sandyford","Dublin 18","Dublin","€255,506.61","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/02/2010","Apt 130 Royal Canal Court, Ashtown, Dublin 15","","Dublin","€163,225.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/02/2010","Apt 17, 37 Main Street, Clongriffin","","Dublin","€210,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/02/2010","No. 130 Royal Canal Court, Ashtown, Dublin 15","","Dublin","€163,224.67","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/02/2010","12 Chapelizod Court, Chapelizod, Chapelizod","","Dublin","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2010","122 Waterville Terrace, Blanchardstown","Dublin 15","Dublin","€17,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2010","155 Ashlawn Park, Ballybrack","","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2010","17 O'Carolan Road, South Circular Road, Dublin","Dublin 8","Dublin","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2010","2 Woodstown Dale, Knocklyon, Dublin 16","","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2010","210 Malahide Road, Donnycarney, Dublin 3","","Dublin","€216,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2010","213 Richmond Court, Milltown Road, Dublin 6","","Dublin","€17,780.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/02/2010","25 KILDARE PARK, CRUMLIN, DUBLIN 12","Dublin 12","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2010","33 St. Mochta's Road, Coolmine, Dublin 15","","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2010","42 Knocknashee, Goatstown","Dublin 14","Dublin","€750,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2010","44 CARYSFORT WOODS, ST AUGUSTINES PARK, BLACKROCK","","Dublin","€585,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2010","48 Foxfield Park, Raheny, Dublin 5","","Dublin","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2010","5 Sycamore Crescent, Mount Merrion","","Dublin","€815,000.00","No","No","Second-Hand Dwelling house /Apartment",""
